Year,REF_AREA,Country,Expenditure,value_raw,Unit_mult,Currency,Value_expenditure_Share %
2014,FIN,Finlande,Transport,12777.0,6,EUR,11.9
2014,FIN,Finlande,Recreation_Culture,11650.0,6,EUR,10.85
2014,FIN,Finlande,Housing_Utilities,29207.0,6,EUR,27.2
2015,FIN,Finlande,Clothing_Footwear,4760.0,6,EUR,4.37
2015,FIN,Finlande,Household_Goods,5319.0,6,EUR,4.89
2015,FIN,Finlande,Health,4680.0,6,EUR,4.3
2015,FIN,Finlande,Education,438.0,6,EUR,0.4
2015,FIN,Finlande,Alcohol_Tobacco,5166.0,6,EUR,4.75
2015,FIN,Finlande,Communication,2599.0,6,EUR,2.39
2015,FIN,Finlande,Restaurants_Hotels,6880.0,6,EUR,6.32
2015,FIN,Finlande,Food,13216.0,6,EUR,12.15
2015,FIN,Finlande,Other_Services,11037.0,6,EUR,10.14
2015,FIN,Finlande,Transport,12706.0,6,EUR,11.68
2015,FIN,Finlande,Recreation_Culture,11569.0,6,EUR,10.63
2015,FIN,Finlande,Housing_Utilities,30448.0,6,EUR,27.98
2016,FIN,Finlande,Clothing_Footwear,4746.0,6,EUR,4.26
2016,FIN,Finlande,Household_Goods,5288.0,6,EUR,4.75
2016,FIN,Finlande,Health,4945.0,6,EUR,4.44
2016,FIN,Finlande,Education,444.0,6,EUR,0.4
2016,FIN,Finlande,Alcohol_Tobacco,5220.0,6,EUR,4.69
2016,FIN,Finlande,Communication,2676.0,6,EUR,2.4
2016,FIN,Finlande,Restaurants_Hotels,7165.0,6,EUR,6.43
2016,FIN,Finlande,Food,13199.0,6,EUR,11.85
2016,FIN,Finlande,Other_Services,11361.0,6,EUR,10.2
2016,FIN,Finlande,Transport,12971.0,6,EUR,11.65
2016,FIN,Finlande,Recreation_Culture,11710.0,6,EUR,10.51
2016,FIN,Finlande,Housing_Utilities,31650.0,6,EUR,28.42
2017,FIN,Finlande,Clothing_Footwear,4812.0,6,EUR,4.24
2017,FIN,Finlande,Household_Goods,5296.0,6,EUR,4.66
2017,FIN,Finlande,Health,5052.0,6,EUR,4.45
2017,FIN,Finlande,Alcohol_Tobacco,5264.0,6,EUR,4.63
2017,FIN,Finlande,Communication,2751.0,6,EUR,2.42
2017,FIN,Finlande,Restaurants_Hotels,7396.0,6,EUR,6.51
2017,FIN,Finlande,Education,447.0,6,EUR,0.39
2017,FIN,Finlande,Food,13234.0,6,EUR,11.65
2017,FIN,Finlande,Other_Services,11342.0,6,EUR,9.98
2017,FIN,Finlande,Transport,13502.0,6,EUR,11.88
2017,FIN,Finlande,Recreation_Culture,11852.0,6,EUR,10.43
2017,FIN,Finlande,Housing_Utilities,32668.0,6,EUR,28.75
2018,FIN,Finlande,Household_Goods,5255.0,6,EUR,4.5
2018,FIN,Finlande,Health,5184.0,6,EUR,4.44
2018,FIN,Finlande,Clothing_Footwear,4921.0,6,EUR,4.21
2018,FIN,Finlande,Alcohol_Tobacco,5507.0,6,EUR,4.71
2018,FIN,Finlande,Restaurants_Hotels,7728.0,6,EUR,6.61
2018,FIN,Finlande,Communication,2760.0,6,EUR,2.36
2018,FIN,Finlande,Education,470.0,6,EUR,0.4
2018,FIN,Finlande,Transport,14047.0,6,EUR,12.02
2018,FIN,Finlande,Other_Services,11811.0,6,EUR,10.11
2018,FIN,Finlande,Food,13509.0,6,EUR,11.56
2018,FIN,Finlande,Housing_Utilities,33738.0,6,EUR,28.87
2018,FIN,Finlande,Recreation_Culture,11933.0,6,EUR,10.21
2019,FIN,Finlande,Household_Goods,5363.0,6,EUR,4.51
2019,FIN,Finlande,Health,5198.0,6,EUR,4.37
2019,FIN,Finlande,Clothing_Footwear,5079.0,6,EUR,4.27
2019,FIN,Finlande,Alcohol_Tobacco,5603.0,6,EUR,4.71
2019,FIN,Finlande,Restaurants_Hotels,8011.0,6,EUR,6.74
2019,FIN,Finlande,Communication,2834.0,6,EUR,2.38
2019,FIN,Finlande,Education,472.0,6,EUR,0.4
2019,FIN,Finlande,Transport,14077.0,6,EUR,11.84
2019,FIN,Finlande,Other_Services,11967.0,6,EUR,10.06
2019,FIN,Finlande,Food,13541.0,6,EUR,11.39
2019,FIN,Finlande,Recreation_Culture,12032.0,6,EUR,10.12
2019,FIN,Finlande,Housing_Utilities,34731.0,6,EUR,29.21
2020,FIN,Finlande,Household_Goods,5512.0,6,EUR,4.8
2020,FIN,Finlande,Health,5131.0,6,EUR,4.47
2020,FIN,Finlande,Clothing_Footwear,4053.0,6,EUR,3.53
2020,FIN,Finlande,Alcohol_Tobacco,5998.0,6,EUR,5.23
2020,FIN,Finlande,Restaurants_Hotels,6019.0,6,EUR,5.24
2020,FIN,Finlande,Communication,2938.0,6,EUR,2.56
2020,FIN,Finlande,Education,431.0,6,EUR,0.38
2020,FIN,Finlande,Transport,11951.0,6,EUR,10.41
2020,FIN,Finlande,Other_Services,12004.0,6,EUR,10.46
2020,FIN,Finlande,Food,14529.0,6,EUR,12.66
2020,FIN,Finlande,Housing_Utilities,35592.0,6,EUR,31.01
2020,FIN,Finlande,Recreation_Culture,10608.0,6,EUR,9.24
2021,FIN,Finlande,Household_Goods,5887.0,6,EUR,4.86
2021,FIN,Finlande,Health,5540.0,6,EUR,4.57
2021,FIN,Finlande,Clothing_Footwear,4641.0,6,EUR,3.83
2021,FIN,Finlande,Education,438.0,6,EUR,0.36
2021,FIN,Finlande,Communication,2985.0,6,EUR,2.46
2021,FIN,Finlande,Restaurants_Hotels,6223.0,6,EUR,5.14
2021,FIN,Finlande,Alcohol_Tobacco,5951.0,6,EUR,4.91
2021,FIN,Finlande,Housing_Utilities,37085.0,6,EUR,30.6
2021,FIN,Finlande,Recreation_Culture,11067.0,6,EUR,9.13
2021,FIN,Finlande,Food,14961.0,6,EUR,12.35
2021,FIN,Finlande,Other_Services,13301.0,6,EUR,10.98
2021,FIN,Finlande,Transport,13099.0,6,EUR,10.81
2000,LTU,Lituanie,Restaurants_Hotels,247.087,6,EUR,2.83
2000,LTU,Lituanie,Other_Services,461.86,6,EUR,5.29
2000,LTU,Lituanie,Communication,230.071,6,EUR,2.63
2000,LTU,Lituanie,Household_Goods,453.453,6,EUR,5.19
2000,LTU,Lituanie,Alcohol_Tobacco,713.707,6,EUR,8.17
2000,LTU,Lituanie,Education,52.722,6,EUR,0.6
2000,LTU,Lituanie,Housing_Utilities,1458.652,6,EUR,16.7
2000,LTU,Lituanie,Food,2424.084,6,EUR,27.75
2000,LTU,Lituanie,Clothing_Footwear,520.931,6,EUR,5.96
2000,LTU,Lituanie,Recreation_Culture,528.643,6,EUR,6.05
2000,LTU,Lituanie,Transport,1348.75,6,EUR,15.44
2000,LTU,Lituanie,Health,296.726,6,EUR,3.4
2001,LTU,Lituanie,Restaurants_Hotels,269.677,6,EUR,2.88
2001,LTU,Lituanie,Communication,291.027,6,EUR,3.11
2001,LTU,Lituanie,Other_Services,566.744,6,EUR,6.06
2001,LTU,Lituanie,Household_Goods,505.601,6,EUR,5.41
2001,LTU,Lituanie,Alcohol_Tobacco,726.78,6,EUR,7.77
2001,LTU,Lituanie,Education,59.454,6,EUR,0.64
2001,LTU,Lituanie,Housing_Utilities,1444.004,6,EUR,15.44
2001,LTU,Lituanie,Food,2607.582,6,EUR,27.89
2001,LTU,Lituanie,Recreation_Culture,657.896,6,EUR,7.04
2001,LTU,Lituanie,Clothing_Footwear,555.719,6,EUR,5.94
2001,LTU,Lituanie,Transport,1360.192,6,EUR,14.55
2001,LTU,Lituanie,Health,304.798,6,EUR,3.26
2002,LTU,Lituanie,Restaurants_Hotels,304.035,6,EUR,3.07
2002,LTU,Lituanie,Other_Services,611.338,6,EUR,6.18
2002,LTU,Lituanie,Communication,320.549,6,EUR,3.24
2002,LTU,Lituanie,Household_Goods,525.984,6,EUR,5.31
2002,LTU,Lituanie,Alcohol_Tobacco,813.643,6,EUR,8.22
2002,LTU,Lituanie,Education,62.454,6,EUR,0.63
2002,LTU,Lituanie,Housing_Utilities,1564.443,6,EUR,15.81
2002,LTU,Lituanie,Food,2705.652,6,EUR,27.34
2002,LTU,Lituanie,Recreation_Culture,678.449,6,EUR,6.86
2002,LTU,Lituanie,Clothing_Footwear,579.064,6,EUR,5.85
2002,LTU,Lituanie,Transport,1289.843,6,EUR,13.03
2002,LTU,Lituanie,Health,440.946,6,EUR,4.46
2003,LTU,Lituanie,Restaurants_Hotels,324.904,6,EUR,3.01
2003,LTU,Lituanie,Communication,338.766,6,EUR,3.14
2003,LTU,Lituanie,Other_Services,714.228,6,EUR,6.61
2003,LTU,Lituanie,Household_Goods,594.641,6,EUR,5.5
2003,LTU,Lituanie,Alcohol_Tobacco,872.846,6,EUR,8.08
2003,LTU,Lituanie,Education,73.461,6,EUR,0.68
2003,LTU,Lituanie,Housing_Utilities,1604.466,6,EUR,14.85
2003,LTU,Lituanie,Food,2958.633,6,EUR,27.39
2003,LTU,Lituanie,Recreation_Culture,755.765,6,EUR,7.0
2003,LTU,Lituanie,Clothing_Footwear,617.163,6,EUR,5.71
2003,LTU,Lituanie,Transport,1486.327,6,EUR,13.76
2003,LTU,Lituanie,Health,460.897,6,EUR,4.27
2004,LTU,Lituanie,Restaurants_Hotels,346.081,6,EUR,2.9
2004,LTU,Lituanie,Other_Services,794.256,6,EUR,6.67
2004,LTU,Lituanie,Communication,344.532,6,EUR,2.89
2004,LTU,Lituanie,Household_Goods,683.78,6,EUR,5.74
2004,LTU,Lituanie,Alcohol_Tobacco,895.579,6,EUR,7.52
2004,LTU,Lituanie,Education,85.645,6,EUR,0.72
2004,LTU,Lituanie,Housing_Utilities,1745.688,6,EUR,14.65
2004,LTU,Lituanie,Food,3233.141,6,EUR,27.13
2004,LTU,Lituanie,Recreation_Culture,866.513,6,EUR,7.27
2004,LTU,Lituanie,Clothing_Footwear,750.836,6,EUR,6.3
2004,LTU,Lituanie,Transport,1679.771,6,EUR,14.1
2004,LTU,Lituanie,Health,489.972,6,EUR,4.11
2005,LTU,Lituanie,Health,685.387,6,EUR,5.03
2005,LTU,Lituanie,Transport,1901.606,6,EUR,13.96
2005,LTU,Lituanie,Clothing_Footwear,1064.473,6,EUR,7.81
2005,LTU,Lituanie,Recreation_Culture,946.723,6,EUR,6.95
2005,LTU,Lituanie,Food,3463.248,6,EUR,25.42
2005,LTU,Lituanie,Communication,348.143,6,EUR,2.56
2005,LTU,Lituanie,Education,104.568,6,EUR,0.77
2005,LTU,Lituanie,Housing_Utilities,1993.531,6,EUR,14.63
2005,LTU,Lituanie,Alcohol_Tobacco,956.375,6,EUR,7.02
2005,LTU,Lituanie,Household_Goods,806.816,6,EUR,5.92
2005,LTU,Lituanie,Other_Services,976.153,6,EUR,7.17
2005,LTU,Lituanie,Restaurants_Hotels,376.731,6,EUR,2.77
2006,LTU,Lituanie,Health,665.674,6,EUR,4.31
2006,LTU,Lituanie,Transport,2433.678,6,EUR,15.75
2006,LTU,Lituanie,Clothing_Footwear,1203.913,6,EUR,7.79
2006,LTU,Lituanie,Recreation_Culture,1052.8,6,EUR,6.81
2006,LTU,Lituanie,Food,3714.582,6,EUR,24.04
2006,LTU,Lituanie,Communication,375.839,6,EUR,2.43
2006,LTU,Lituanie,Education,117.669,6,EUR,0.76
2006,LTU,Lituanie,Housing_Utilities,2268.216,6,EUR,14.68
2006,LTU,Lituanie,Alcohol_Tobacco,1060.097,6,EUR,6.86
2006,LTU,Lituanie,Household_Goods,913.505,6,EUR,5.91
2006,LTU,Lituanie,Other_Services,1226.116,6,EUR,7.93
2006,LTU,Lituanie,Restaurants_Hotels,420.908,6,EUR,2.72
2007,LTU,Lituanie,Health,758.107,6,EUR,4.18
2007,LTU,Lituanie,Transport,2960.341,6,EUR,16.31
2007,LTU,Lituanie,Clothing_Footwear,1432.415,6,EUR,7.89
2007,LTU,Lituanie,Recreation_Culture,1312.359,6,EUR,7.23
2007,LTU,Lituanie,Food,4322.047,6,EUR,23.82
2007,LTU,Lituanie,Communication,428.795,6,EUR,2.36
2007,LTU,Lituanie,Education,116.795,6,EUR,0.64
2007,LTU,Lituanie,Housing_Utilities,2574.151,6,EUR,14.19
2007,LTU,Lituanie,Alcohol_Tobacco,1143.692,6,EUR,6.3
2007,LTU,Lituanie,Household_Goods,1037.678,6,EUR,5.72
2007,LTU,Lituanie,Other_Services,1575.028,6,EUR,8.68
2007,LTU,Lituanie,Restaurants_Hotels,484.14,6,EUR,2.67
2008,LTU,Lituanie,Health,929.294,6,EUR,4.48
2008,LTU,Lituanie,Transport,3490.935,6,EUR,16.83
2008,LTU,Lituanie,Clothing_Footwear,1401.498,6,EUR,6.76
2008,LTU,Lituanie,Recreation_Culture,1387.87,6,EUR,6.69
2008,LTU,Lituanie,Food,5174.46,6,EUR,24.95
2008,LTU,Lituanie,Communication,466.367,6,EUR,2.25
2008,LTU,Lituanie,Education,116.657,6,EUR,0.56
2008,LTU,Lituanie,Housing_Utilities,3076.843,6,EUR,14.84
2008,LTU,Lituanie,Alcohol_Tobacco,1319.647,6,EUR,6.36
2008,LTU,Lituanie,Household_Goods,1133.04,6,EUR,5.46
2008,LTU,Lituanie,Other_Services,1642.619,6,EUR,7.92
2008,LTU,Lituanie,Restaurants_Hotels,599.257,6,EUR,2.89
2009,LTU,Lituanie,Health,834.837,6,EUR,4.65
2009,LTU,Lituanie,Transport,2591.69,6,EUR,14.42
2009,LTU,Lituanie,Clothing_Footwear,1153.223,6,EUR,6.42
2009,LTU,Lituanie,Recreation_Culture,1134.413,6,EUR,6.31
2009,LTU,Lituanie,Food,4573.903,6,EUR,25.46
2009,LTU,Lituanie,Communication,498.836,6,EUR,2.78
2009,LTU,Lituanie,Education,119.923,6,EUR,0.67
2009,LTU,Lituanie,Housing_Utilities,2914.517,6,EUR,16.22
2009,LTU,Lituanie,Alcohol_Tobacco,1329.71,6,EUR,7.4
2009,LTU,Lituanie,Household_Goods,988.73,6,EUR,5.5
2009,LTU,Lituanie,Other_Services,1323.605,6,EUR,7.37
2009,LTU,Lituanie,Restaurants_Hotels,503.392,6,EUR,2.8
2010,LTU,Lituanie,Health,895.95,6,EUR,5.08
2010,LTU,Lituanie,Transport,2624.931,6,EUR,14.87
2010,LTU,Lituanie,Clothing_Footwear,1083.048,6,EUR,6.14
2010,LTU,Lituanie,Recreation_Culture,1066.523,6,EUR,6.04
2010,LTU,Lituanie,Food,4221.074,6,EUR,23.92
2010,LTU,Lituanie,Communication,462.646,6,EUR,2.62
2010,LTU,Lituanie,Education,121.391,6,EUR,0.69
2010,LTU,Lituanie,Housing_Utilities,2901.977,6,EUR,16.44
2010,LTU,Lituanie,Alcohol_Tobacco,1361.914,6,EUR,7.72
2010,LTU,Lituanie,Household_Goods,960.242,6,EUR,5.44
2010,LTU,Lituanie,Other_Services,1452.563,6,EUR,8.23
2010,LTU,Lituanie,Restaurants_Hotels,496.351,6,EUR,2.81
2011,LTU,Lituanie,Health,841.294,6,EUR,4.36
2011,LTU,Lituanie,Transport,2866.49,6,EUR,14.84
2011,LTU,Lituanie,Recreation_Culture,1222.235,6,EUR,6.33
2011,LTU,Lituanie,Clothing_Footwear,1129.423,6,EUR,5.85
2011,LTU,Lituanie,Food,4650.588,6,EUR,24.08
2011,LTU,Lituanie,Communication,447.751,6,EUR,2.32
2011,LTU,Lituanie,Alcohol_Tobacco,1499.622,6,EUR,7.76
2011,LTU,Lituanie,Household_Goods,1228.471,6,EUR,6.36
2011,LTU,Lituanie,Education,118.027,6,EUR,0.61
2011,LTU,Lituanie,Housing_Utilities,3237.472,6,EUR,16.76
2011,LTU,Lituanie,Restaurants_Hotels,499.626,6,EUR,2.59
2011,LTU,Lituanie,Other_Services,1573.587,6,EUR,8.15
2012,LTU,Lituanie,Health,933.102,6,EUR,4.55
2012,LTU,Lituanie,Transport,3020.171,6,EUR,14.71
2012,LTU,Lituanie,Clothing_Footwear,1182.658,6,EUR,5.76
2012,LTU,Lituanie,Recreation_Culture,1360.076,6,EUR,6.63
2012,LTU,Lituanie,Food,4927.696,6,EUR,24.0
2012,LTU,Lituanie,Communication,519.031,6,EUR,2.53
2012,LTU,Lituanie,Education,117.775,6,EUR,0.57
2012,LTU,Lituanie,Housing_Utilities,3478.097,6,EUR,16.94
2012,LTU,Lituanie,Alcohol_Tobacco,1547.869,6,EUR,7.54
2012,LTU,Lituanie,Household_Goods,1302.107,6,EUR,6.34
2012,LTU,Lituanie,Other_Services,1573.765,6,EUR,7.67
2012,LTU,Lituanie,Restaurants_Hotels,566.637,6,EUR,2.76
2013,LTU,Lituanie,Health,1008.531,6,EUR,4.72
2013,LTU,Lituanie,Transport,3176.705,6,EUR,14.86
2013,LTU,Lituanie,Clothing_Footwear,1233.886,6,EUR,5.77
2013,LTU,Lituanie,Recreation_Culture,1510.154,6,EUR,7.06
2013,LTU,Lituanie,Other_Services,1633.513,6,EUR,7.64
2013,LTU,Lituanie,Restaurants_Hotels,567.424,6,EUR,2.65
2013,LTU,Lituanie,Food,5082.012,6,EUR,23.77
2013,LTU,Lituanie,Communication,559.923,6,EUR,2.62
2013,LTU,Lituanie,Education,116.812,6,EUR,0.55
2013,LTU,Lituanie,Housing_Utilities,3621.367,6,EUR,16.94
2013,LTU,Lituanie,Alcohol_Tobacco,1538.107,6,EUR,7.19
2013,LTU,Lituanie,Household_Goods,1329.345,6,EUR,6.22
2014,LTU,Lituanie,Transport,3290.068,6,EUR,14.79
2014,LTU,Lituanie,Health,1014.404,6,EUR,4.56
2014,LTU,Lituanie,Clothing_Footwear,1295.507,6,EUR,5.82
2014,LTU,Lituanie,Recreation_Culture,1655.817,6,EUR,7.44
2014,LTU,Lituanie,Restaurants_Hotels,640.667,6,EUR,2.88
2014,LTU,Lituanie,Other_Services,1838.604,6,EUR,8.27
2014,LTU,Lituanie,Food,5116.284,6,EUR,23.0
2014,LTU,Lituanie,Communication,551.488,6,EUR,2.48
2014,LTU,Lituanie,Education,122.117,6,EUR,0.55
2014,LTU,Lituanie,Housing_Utilities,3735.965,6,EUR,16.8
2014,LTU,Lituanie,Alcohol_Tobacco,1606.633,6,EUR,7.22
2014,LTU,Lituanie,Household_Goods,1373.454,6,EUR,6.18
2015,LTU,Lituanie,Transport,3322.638,6,EUR,14.49
2015,LTU,Lituanie,Health,1084.625,6,EUR,4.73
2015,LTU,Lituanie,Clothing_Footwear,1379.753,6,EUR,6.02
2015,LTU,Lituanie,Recreation_Culture,1783.745,6,EUR,7.78
2015,LTU,Lituanie,Restaurants_Hotels,745.858,6,EUR,3.25
2015,LTU,Lituanie,Other_Services,1946.368,6,EUR,8.49
2015,LTU,Lituanie,Food,5189.179,6,EUR,22.62
2015,LTU,Lituanie,Communication,616.024,6,EUR,2.69
2015,LTU,Lituanie,Education,122.955,6,EUR,0.54
2015,LTU,Lituanie,Housing_Utilities,3650.405,6,EUR,15.91
2015,LTU,Lituanie,Alcohol_Tobacco,1613.95,6,EUR,7.04
2015,LTU,Lituanie,Household_Goods,1482.12,6,EUR,6.46
2016,LTU,Lituanie,Transport,3396.909,6,EUR,14.12
2016,LTU,Lituanie,Health,1064.188,6,EUR,4.42
2016,LTU,Lituanie,Clothing_Footwear,1428.35,6,EUR,5.94
2016,LTU,Lituanie,Recreation_Culture,1981.805,6,EUR,8.24
2016,LTU,Lituanie,Restaurants_Hotels,874.734,6,EUR,3.64
2016,LTU,Lituanie,Other_Services,2134.746,6,EUR,8.87
2016,LTU,Lituanie,Food,5345.033,6,EUR,22.22
2016,LTU,Lituanie,Communication,677.098,6,EUR,2.81
2016,LTU,Lituanie,Education,123.391,6,EUR,0.51
2016,LTU,Lituanie,Housing_Utilities,3864.738,6,EUR,16.07
2016,LTU,Lituanie,Alcohol_Tobacco,1586.426,6,EUR,6.59
2016,LTU,Lituanie,Household_Goods,1579.385,6,EUR,6.57
2017,LTU,Lituanie,Transport,3876.74,6,EUR,15.07
2017,LTU,Lituanie,Health,1092.82,6,EUR,4.25
2017,LTU,Lituanie,Clothing_Footwear,1516.206,6,EUR,5.89
2017,LTU,Lituanie,Recreation_Culture,2160.738,6,EUR,8.4
2017,LTU,Lituanie,Other_Services,2309.154,6,EUR,8.98
2017,LTU,Lituanie,Restaurants_Hotels,1042.423,6,EUR,4.05
2017,LTU,Lituanie,Food,5561.3,6,EUR,21.62
2017,LTU,Lituanie,Communication,734.303,6,EUR,2.85
2017,LTU,Lituanie,Alcohol_Tobacco,1609.521,6,EUR,6.26
2017,LTU,Lituanie,Household_Goods,1715.168,6,EUR,6.67
2017,LTU,Lituanie,Education,124.947,6,EUR,0.49
2017,LTU,Lituanie,Housing_Utilities,3982.118,6,EUR,15.48
2018,LTU,Lituanie,Clothing_Footwear,1624.998,6,EUR,5.95
2018,LTU,Lituanie,Recreation_Culture,2303.404,6,EUR,8.43
2018,LTU,Lituanie,Health,1172.391,6,EUR,4.29
2018,LTU,Lituanie,Transport,4268.255,6,EUR,15.62
2018,LTU,Lituanie,Other_Services,2559.215,6,EUR,9.37
2018,LTU,Lituanie,Restaurants_Hotels,1157.685,6,EUR,4.24
2018,LTU,Lituanie,Household_Goods,1901.758,6,EUR,6.96
2018,LTU,Lituanie,Alcohol_Tobacco,1579.798,6,EUR,5.78
2018,LTU,Lituanie,Education,131.974,6,EUR,0.48
2018,LTU,Lituanie,Housing_Utilities,4212.451,6,EUR,15.42
2018,LTU,Lituanie,Communication,746.131,6,EUR,2.73
2018,LTU,Lituanie,Food,5661.127,6,EUR,20.72
2019,LTU,Lituanie,Clothing_Footwear,1657.919,6,EUR,5.79
2019,LTU,Lituanie,Recreation_Culture,2434.913,6,EUR,8.5
2019,LTU,Lituanie,Health,1336.426,6,EUR,4.66
2019,LTU,Lituanie,Transport,4460.175,6,EUR,15.56
2019,LTU,Lituanie,Other_Services,2727.76,6,EUR,9.52
2019,LTU,Lituanie,Restaurants_Hotels,1292.177,6,EUR,4.51
2019,LTU,Lituanie,Household_Goods,1996.569,6,EUR,6.97
2019,LTU,Lituanie,Alcohol_Tobacco,1684.572,6,EUR,5.88
2019,LTU,Lituanie,Education,146.878,6,EUR,0.51
2019,LTU,Lituanie,Housing_Utilities,4369.107,6,EUR,15.25
2019,LTU,Lituanie,Communication,777.127,6,EUR,2.71
2019,LTU,Lituanie,Food,5772.787,6,EUR,20.14
2020,LTU,Lituanie,Clothing_Footwear,1326.025,6,EUR,4.72
2020,LTU,Lituanie,Recreation_Culture,2156.302,6,EUR,7.68
2020,LTU,Lituanie,Health,1390.577,6,EUR,4.95
2020,LTU,Lituanie,Transport,3908.024,6,EUR,13.92
2020,LTU,Lituanie,Other_Services,2834.492,6,EUR,10.1
2020,LTU,Lituanie,Restaurants_Hotels,995.4,6,EUR,3.55
2020,LTU,Lituanie,Household_Goods,2040.992,6,EUR,7.27
2020,LTU,Lituanie,Alcohol_Tobacco,1773.301,6,EUR,6.32
2020,LTU,Lituanie,Education,173.436,6,EUR,0.62
2020,LTU,Lituanie,Housing_Utilities,4507.216,6,EUR,16.06
2020,LTU,Lituanie,Communication,843.338,6,EUR,3.0
2020,LTU,Lituanie,Food,6119.313,6,EUR,21.8
2021,LTU,Lituanie,Transport,4788.88,6,EUR,15.09
2021,LTU,Lituanie,Health,1678.652,6,EUR,5.29
2021,LTU,Lituanie,Clothing_Footwear,1496.628,6,EUR,4.72
2021,LTU,Lituanie,Recreation_Culture,2522.158,6,EUR,7.95
2021,LTU,Lituanie,Restaurants_Hotels,1284.21,6,EUR,4.05
2021,LTU,Lituanie,Other_Services,3280.47,6,EUR,10.34
2021,LTU,Lituanie,Education,201.281,6,EUR,0.63
2021,LTU,Lituanie,Housing_Utilities,5086.68,6,EUR,16.03
2021,LTU,Lituanie,Household_Goods,2246.608,6,EUR,7.08
2021,LTU,Lituanie,Alcohol_Tobacco,1882.245,6,EUR,5.93
2021,LTU,Lituanie,Communication,811.114,6,EUR,2.56
2021,LTU,Lituanie,Food,6451.209,6,EUR,20.33
2000,IRL,Irlande,Other_Services,5143.079,6,EUR,10.21
2000,IRL,Irlande,Alcohol_Tobacco,3682.149,6,EUR,7.31
2000,IRL,Irlande,Clothing_Footwear,3295.043,6,EUR,6.54
2000,IRL,Irlande,Health,1240.568,6,EUR,2.46
2000,IRL,Irlande,Food,5591.068,6,EUR,11.1
2000,IRL,Irlande,Restaurants_Hotels,7131.013,6,EUR,14.16
2000,IRL,Irlande,Household_Goods,3569.344,6,EUR,7.09
2000,IRL,Irlande,Communication,1076.35,6,EUR,2.14
2000,IRL,Irlande,Transport,6523.485,6,EUR,12.95
2000,IRL,Irlande,Housing_Utilities,8811.962,6,EUR,17.49
2000,IRL,Irlande,Education,487.108,6,EUR,0.97
2000,IRL,Irlande,Recreation_Culture,3826.129,6,EUR,7.59
2001,IRL,Irlande,Other_Services,6023.313,6,EUR,10.99
2001,IRL,Irlande,Alcohol_Tobacco,3914.369,6,EUR,7.14
2001,IRL,Irlande,Clothing_Footwear,3459.225,6,EUR,6.31
2001,IRL,Irlande,Health,1427.941,6,EUR,2.6
2001,IRL,Irlande,Food,6018.771,6,EUR,10.98
2001,IRL,Irlande,Restaurants_Hotels,7771.263,6,EUR,14.18
2001,IRL,Irlande,Household_Goods,3926.954,6,EUR,7.16
2001,IRL,Irlande,Communication,1283.99,6,EUR,2.34
2001,IRL,Irlande,Transport,6023.629,6,EUR,10.99
2001,IRL,Irlande,Housing_Utilities,10101.955,6,EUR,18.43
2001,IRL,Irlande,Education,534.423,6,EUR,0.97
2001,IRL,Irlande,Recreation_Culture,4330.981,6,EUR,7.9
2002,IRL,Irlande,Other_Services,6600.284,6,EUR,11.17
2002,IRL,Irlande,Alcohol_Tobacco,4327.318,6,EUR,7.32
2002,IRL,Irlande,Clothing_Footwear,3403.903,6,EUR,5.76
2002,IRL,Irlande,Health,1627.993,6,EUR,2.76
2002,IRL,Irlande,Food,6235.541,6,EUR,10.55
2002,IRL,Irlande,Restaurants_Hotels,8441.018,6,EUR,14.29
2002,IRL,Irlande,Household_Goods,4064.253,6,EUR,6.88
2002,IRL,Irlande,Communication,1497.913,6,EUR,2.54
2002,IRL,Irlande,Transport,6315.806,6,EUR,10.69
2002,IRL,Irlande,Housing_Utilities,11394.86,6,EUR,19.29
2002,IRL,Irlande,Education,668.332,6,EUR,1.13
2002,IRL,Irlande,Recreation_Culture,4506.771,6,EUR,7.63
2003,IRL,Irlande,Other_Services,7465.054,6,EUR,11.84
2003,IRL,Irlande,Alcohol_Tobacco,4384.625,6,EUR,6.96
2003,IRL,Irlande,Clothing_Footwear,3209.277,6,EUR,5.09
2003,IRL,Irlande,Food,6285.315,6,EUR,9.97
2003,IRL,Irlande,Health,1855.971,6,EUR,2.94
2003,IRL,Irlande,Restaurants_Hotels,8919.96,6,EUR,14.15
2003,IRL,Irlande,Household_Goods,4304.314,6,EUR,6.83
2003,IRL,Irlande,Communication,1788.225,6,EUR,2.84
2003,IRL,Irlande,Transport,6733.019,6,EUR,10.68
2003,IRL,Irlande,Housing_Utilities,12612.871,6,EUR,20.01
2003,IRL,Irlande,Education,778.076,6,EUR,1.23
2003,IRL,Irlande,Recreation_Culture,4705.476,6,EUR,7.46
2004,IRL,Irlande,Other_Services,8168.852,6,EUR,12.26
2004,IRL,Irlande,Alcohol_Tobacco,4289.553,6,EUR,6.44
2004,IRL,Irlande,Clothing_Footwear,3146.961,6,EUR,4.72
2004,IRL,Irlande,Food,6399.833,6,EUR,9.61
2004,IRL,Irlande,Health,2044.95,6,EUR,3.07
2004,IRL,Irlande,Restaurants_Hotels,9150.587,6,EUR,13.73
2004,IRL,Irlande,Household_Goods,4436.823,6,EUR,6.66
2004,IRL,Irlande,Communication,2160.648,6,EUR,3.24
2004,IRL,Irlande,Transport,7424.533,6,EUR,11.14
2004,IRL,Irlande,Housing_Utilities,13275.311,6,EUR,19.93
