STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.18475999999999998,,NOR,Norway,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.1945,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.16773,,DNK,Denmark,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.16706000000000001,,GBR,United Kingdom,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.07602,,EST,Estonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.15204,,ITA,Italy,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.1485,,CAN,Canada,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.11612,,BEL,Belgium,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CYP,Cyprus,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.19071,,CYP,Cyprus,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.29079,,IRL,Ireland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1993,,0.15431,,CHE,Switzerland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.29142,,IRL,Ireland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.26661,,ISL,Iceland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.1525,,CAN,Canada,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.15354,,ITA,Italy,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.07208,,EST,Estonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.17463,,GBR,United Kingdom,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.18256,,DNK,Denmark,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.20599999999999996,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.19506,,NOR,Norway,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.11195000000000001,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.19,,NLD,Netherlands,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.08906,,HUN,Hungary,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.14553,,ESP,Spain,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.0747,,SVK,Slovak Republic,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.04069,,BGR,Bulgaria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.16699,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.07028,,SVN,Slovenia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.0552,,CZE,Czechia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1994,,0.12016999999999999,,PRT,Portugal,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.05474,,CZE,Czechia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.07374,,SVN,Slovenia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.20387,,SWE,Sweden,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.03786,,BGR,Bulgaria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.06979,,SVK,Slovak Republic,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,MKD,North Macedonia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.09132,,MKD,North Macedonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.07941,,LTU,Lithuania,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.15007,,ESP,Spain,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.22760999999999998,,NLD,Netherlands,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.11211,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.212,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.11787,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.17709,,GBR,United Kingdom,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.15800000000000003,,CAN,Canada,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1995,,0.12036,,BEL,Belgium,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CHE,Switzerland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.17084,,CHE,Switzerland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.31639,,IRL,Ireland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ISL,Iceland,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.27703,,ISL,Iceland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CAN,Canada,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.1635,,CAN,Canada,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.07742,,EST,Estonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,GBR,United Kingdom,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.18359000000000003,,GBR,United Kingdom,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.12247,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,DNK,Denmark,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.19067,,DNK,Denmark,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NZL,New Zealand,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.22313,,NZL,New Zealand,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.05588,,ROU,Romania,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUS,Australia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.2195,,AUS,Australia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NOR,Norway,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.2073,,NOR,Norway,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,AUT,Austria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.11708,,AUT,Austria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,NLD,Netherlands,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.23432,,NLD,Netherlands,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.085,,HUN,Hungary,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.08042,,LTU,Lithuania,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,ESP,Spain,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.15741,,ESP,Spain,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,MKD,North Macedonia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.08835,,MKD,North Macedonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,MLT,Malta,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.20357,,MLT,Malta,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,LUX,Luxembourg,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.19922,,LUX,Luxembourg,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.07444,,SVK,Slovak Republic,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.07562,,SVN,Slovenia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.0564,,CZE,Czechia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,PRT,Portugal,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1996,,0.13202,,PRT,Portugal,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,CZE,Czechia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.06069,,CZE,Czechia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SVN,Slovenia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.0814,,SVN,Slovenia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.19116,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,SWE,Sweden,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.18831,,SWE,Sweden,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,BGR,Bulgaria,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.03663,,BGR,Bulgaria,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,MKD,North Macedonia,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.08795,,MKD,North Macedonia,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.0795,,KOR,Korea,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_FERTILITY(2.0),Fertility - Regions,I,A,Annual,CTRY,Country,HUN,Hungary,_Z,Not applicable,FERT_RATIO,Fertility rate,Y35T39,From 35 to 39 years,F,Female,BR_L_W,Live births per woman,1997,,0.0858,,HUN,Hungary,A,Normal value,0,Units,2,Two
