STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,ACTIVITY,Economic activity,PRICES,Price base,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,REF_YEAR_PRICE,Price reference year,UNIT_MULT,Unit multiplier,DECIMALS,Decimals,CURRENCY,Currency
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2005,,30234.1,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2005,,26344.2,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2006,,26648.6,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2006,,31017.5,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2007,,31397.2,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2007,,26614,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2008,,26752.1,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2008,,31984.8,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2009,,31455.6,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2009,,26595,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2010,,26841.8,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2010,,31639.4,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2011,,32587.9,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2011,,27289,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2012,,27487.7,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2012,,33084.2,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2013,,33176.7,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2013,,27426.2,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2014,,27759.5,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2014,,33686.2,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2015,,34265.8,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2015,,28136.6,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2016,,28694.1,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2016,,34991,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2017,,35793.8,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2017,,29106.3,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,29777.6,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2018,,36629.3,,DEU,Germany,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1995,,22417.2,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1995,,5425.1,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1995,,27904,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CHL,Chile,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1996,,4139.4,,CHL,Chile,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1996,,27804.6,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1996,,22301.2,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1997,,6133.5,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1997,,22366.9,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1997,,28175.9,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CHL,Chile,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1998,,4566,,CHL,Chile,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1998,,28892.6,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1998,,6251.6,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1998,,6459.1,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1998,,22815.1,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1999,,23368.4,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,EST,Estonia,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1999,,6207.8,,EST,Estonia,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,BEL,Belgium,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",1999,,29614,,BEL,Belgium,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,15279.2,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,CHL,Chile,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,4678.8,,CHL,Chile,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,4498.9,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,10657.3,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,4507.8,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,10208.5,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,13718.2,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,18222.2,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2000,,12856.8,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,12938,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,19181.2,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,13890.7,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,10610.9,,POL,Poland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,5074.9,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,4985.3,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2001,,16573.2,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2002,,16622.1,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2002,,4926.7,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,ROU,Romania,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2002,,4868.5,,ROU,Romania,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2002,,14471.3,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,IRL,Ireland,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2002,,18717.7,,IRL,Ireland,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2002,,13508.3,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B5N,"Primary incomes, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2003,,14937.4,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
DATAFLOW,OECD.CFE.EDS:DSD_REG_ECO@DF_INC(2.0),Income - Regions,I,A,Annual,CTRY,Country,KOR,Korea,_Z,Not applicable,B6N,"Disposable income, net",_T,Total - all activities,Q,Constant prices,USD_PPP_PS,"US dollars per person, PPP converted",2003,,13848.5,,KOR,Korea,A,Normal value,2020,,0,Units,0,Zero,USD,US dollar
