STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,42.54,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,41.25,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,40.14,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ISR,Israel,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,39.08,,ISR,Israel,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,10.52,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,12.44,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,58.39,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,56.42,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,6.47,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,59.21,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,56.17,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,53.89,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,ITA,Italy,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,13.02,,ITA,Italy,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,85.54,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,85.5,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,9.94,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,11.1,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,12.6,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,12.08,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,14.05,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,15.67,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,84.63,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,82.39,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,81.4,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,80.4,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,78.64,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,77.33,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,78.12,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,74.51,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,73.24,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,6.73,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,6.37,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,7.56,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,LTU,Lithuania,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,7.51,,LTU,Lithuania,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,9.2,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,8.47,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,68.12,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,61.72,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,63.77,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,63.39,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,5.99,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,61.25,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,66.35,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,4.88,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,MEX,Mexico,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,10.62,,MEX,Mexico,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,72.58,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,70.32,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,6.4,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,76.09,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,72.52,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,72.69,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,72.57,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,7.23,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,71.98,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2012,,8.64,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2013,,9.44,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,9.93,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,10.25,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,10.89,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,11.32,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,12.14,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,12.3,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2020,,13.38,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,72.69,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2011,,72.13,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,POL,Poland,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2019,,69.41,,POL,Poland,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,14.93,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,18.64,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,20.58,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2016,,75.01,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_MORTGAGE,Homeowners with a morgage,_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,8.18,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2010,,82.04,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2014,,77.95,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2015,,77.75,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2017,,72.68,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
DATAFLOW,OECD.CFE.EDS:DSD_REG_SOC@DF_SOC(2.2),Social statistics - Regions,I,A,Annual,CTRY,Country,SVK,Slovak Republic,_Z,Not applicable,HOME_OWN_OUTRIGHT,Outright homeowners (without a morgage),_Z,Not applicable,_T,Total,PT_POP,Percentage of population,2018,,70.3,,SVK,Slovak Republic,A,Normal value,0,Units,1,One
