STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,SEX,Sex,AGE,Age,LABOUR_FORCE_STATUS,Labour force status,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVK,République slovaque,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,75.35,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVK,République slovaque,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,24.617,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVK,République slovaque,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,76.999,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVK,République slovaque,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,73.639,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVK,République slovaque,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,4.115,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,86.333,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,76.91,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,89.044,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,85.372,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,10.941,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,28.58,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SVN,Slovénie,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,87.242,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,65.508,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,32.12,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,58.908,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,12.148,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,60.88,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,59.924,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,ESP,Espagne,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,67.823,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,29.344,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,79.187,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,82.843,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,82.07,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,83.681,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,72.683,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,SWE,Suède,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,43.331,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,49.003,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,74.865,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,76.514,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,78.229,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,78.893,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,61.097,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,CHE,Suisse,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,75.212,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,14.701,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,24.629,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,27.003,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,26.012,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,25.262,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,25.869,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,TUR,Türkiye,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,19.809,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,57.149,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,71.281,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,48.181,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,71.928,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,76.279,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,74.268,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,GBR,Royaume-Uni,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,72.332,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,68.714,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,72.28,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,73.508,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,70.203,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,52.223,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,36.988,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,USA,États-Unis,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,70.924,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,45.245,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,69.052,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,72.447,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,68.366,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,70.774,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,27.716,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,G7,G7,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,67.693,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T39,De 35 à 39 ans,EMP,Employment,2004,,70.083,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,30.081,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y35T44,De 35 à 44 ans,EMP,Employment,2004,,70.525,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T19,De 15 à 19 ans,EMP,Employment,2004,,13.194,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y25T29,De 25 à 29 ans,EMP,Employment,2004,,65.237,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,68.634,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU27,Union européenne (27 pays),EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y40T44,De 40 à 44 ans,EMP,Employment,2004,,70.972,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU19OECD,19 Membres de l'Union européenne et de l'OCDE,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y30T34,De 30 à 34 ans,EMP,Employment,2004,,68.957,,A,Valeur normale,,,1,One
DATAFLOW,OECD.ELS.SAE:DSD_LFS@DF_LFS_INDIC(1.1),Emploi et chômage par groupe d'âge quinquennal et par sexe - indicateurs,I,EU19OECD,19 Membres de l'Union européenne et de l'OCDE,EMP_RATIO,Employment to population ratio,PT_POP_SUB,Pourcentage de la population dans le même sous-groupe,F,Sexe féminin,Y15T24,De 15 à 24 ans,EMP,Employment,2004,,32.647,,A,Valeur normale,,,1,One
