STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,TERRITORIAL_LEVEL,Territorial level,REF_AREA,Reference area,TERRITORIAL_TYPE,Territorial typology,MEASURE,Measure,AGE,Age,SEX,Sex,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,COUNTRY,Country,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1998,,16.91,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2023,,18.28,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,18.12,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2017,,18.08,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2006,,17.27,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2005,,17.21,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2012,,17.75,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2011,,17.66,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2000,,16.99,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1999,,16.95,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,18.23,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FIN,Finland,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,18.18,,FIN,Finland,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2016,,105.13,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,106.16,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1991,,89.67,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2001,,96.2,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1995,,91.11,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1994,,90.81,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1996,,91.4,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1990,,89.25,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1993,,90.5,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2015,,104.84,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2014,,104.38,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2000,,95.51,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2009,,101.52,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2008,,100.98,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2004,,98.27,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2003,,97.59,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2002,,96.9,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1999,,94.9,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1998,,91.97,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1997,,91.68,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2006,,99.75,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1992,,90.1,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2012,,102.98,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2017,,105.4,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,106.85,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,106.44,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2013,,103.49,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2011,,102.51,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2010,,102,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,107.42,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2023,,107.71,,FRA,France,P,Provisional value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,105.74,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,FRA,France,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2007,,100.4,,FRA,France,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2006,,233.34,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1993,,229.2,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1997,,232.13,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1992,,227.22,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1991,,225.74,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2001,,232.83,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1995,,230.79,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1994,,230.23,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2016,,232.6,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2015,,229.83,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2014,,228.61,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2013,,227.92,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2012,,227.37,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2009,,232.11,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2008,,232.72,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2007,,232.99,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1990,,223.93,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2004,,233.6,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2003,,233.62,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2002,,233.35,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1996,,231.58,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1998,,232.26,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2019,,234.98,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2018,,234.34,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2017,,233.58,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2023,,235.27,,DEU,Germany,B,Time series break,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2005,,233.52,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2011,,227.07,,DEU,Germany,B,Time series break,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2000,,232.56,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1999,,232.2,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2010,,231.54,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2022,,235.6,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,DEU,Germany,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,235.37,,DEU,Germany,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2021,,82.11,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2020,,82.42,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1992,,79.72,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1991,,78.99,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2001,,83.32,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1995,,81.02,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1994,,80.66,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,1996,,81.42,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2015,,83.49,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2014,,84.02,,GRC,Greece,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Population density - Regions,I,A,Annual,CTRY,Country,GRC,Greece,_Z,Not applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Persons per square kilometer,2009,,85.31,,GRC,Greece,A,Normal value,0,Units,2,Two
