STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,TERRITORIAL_LEVEL,Niveau territorial,REF_AREA,Zone de référence,TERRITORIAL_TYPE,Typologie territoriale,MEASURE,Mesure,AGE,Âge,SEX,Sexe,UNIT_MEASURE,Unité de mesure,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,COUNTRY,Pays,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1997,,10629267,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1998,,10693250,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1993,,10430958,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1994,,10489871,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1991,,10272691,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2014,,10926807,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2019,,10724599,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2020,,10718565,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1992,,10367163,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2011,,11123392,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2012,,11086406,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2003,,10915770,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2004,,10940369,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2007,,11036008,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2008,,11060937,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2001,,10835989,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2002,,10888274,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1990,,10120892,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1995,,10535973,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2000,,82.86,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2001,,83.32,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2002,,83.73,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2004,,84.13,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2005,,84.35,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1996,,81.42,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1997,,81.73,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2009,,85.31,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1990,,77.82,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1991,,78.99,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2003,,83.94,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1994,,80.66,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1995,,81.02,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1998,,82.23,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1999,,82.64,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1992,,79.72,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,1993,,80.21,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2022,,10459782,,GRC,Grèce,B,Rupture de série,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2023,,10413982,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2015,,10858018,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2016,,10783748,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2017,,10768193,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2018,,10741165,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2005,,10969912,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2006,,11004716,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2021,,10678632,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2009,,11094745,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2010,,11119289,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1999,,10747768,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2000,,10775627,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2013,,11003615,,GRC,Grèce,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2022,,80.43,,GRC,Grèce,B,Rupture de série,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2020,,82.42,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2021,,82.11,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2018,,82.59,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2019,,82.47,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2008,,85.05,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2023,,80.08,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2012,,85.25,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2013,,84.61,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2016,,82.92,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2017,,82.8,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2010,,85.5,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2011,,85.53,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,GRC,Grèce,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2014,,84.02,,GRC,Grèce,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2005,,110.66,,HUN,Hongrie,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS_KM2,Personnes par kilomètre carré,2006,,110.43,,HUN,Hongrie,A,Valeur normale,0,Units,2,Two
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1995,,10336700,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1996,,10321229,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1997,,10301247,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1998,,10279724,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1993,,10365035,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1991,,10373153,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2010,,10014324,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1999,,10253416,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2000,,10221644,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2011,,9985722,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2004,,10116742,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2006,,10076581,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1992,,10373647,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2003,,10142362,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2007,,10066158,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,2008,,10045401,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.CFE.EDS:DSD_REG_DEMO@DF_DENSITY(2.0),Densité de population - Régions,I,A,Annuelle,CTRY,Pays,HUN,Hongrie,_Z,N'est pas applicable,POP,Population,_T,Total,_T,Total,PS,Personnes,1990,,10374823,,HUN,Hongrie,A,Valeur normale,0,Units,0,Zero
