STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de measure,SEX,Sexe,AGE,Âge,TIME_HORIZ,Horizon temporel,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,14796813,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,FRA,France,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,68521113,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,DEU,Allemagne,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,15617896,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,DEU,Allemagne,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,18841707,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,DEU,Allemagne,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,83620575,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,DEU,Allemagne,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,49160972,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GRC,Grèce,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,10392589,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GRC,Grèce,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1897924,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GRC,Grèce,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,6048977,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,GRC,Grèce,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,2445688,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,5713940,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,9575754,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,1875192,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,HUN,Hongrie,POP,Population,PS,Personnes,_T,Total,Y_GE65,65 ans et plus,H,Historical,2024,,1986622,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,Y20T64,De 20 à 64 ans,H,Historical,2024,,231185,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,Y_LT20,Moins de 20 ans,H,Historical,2024,,94642,,A,Valeur normale,0,Units,0,Zero
DATAFLOW,OECD.ELS.SAE:DSD_POPULATION@DF_POP_HIST(1.0),Données démographiques historiques,I,ISL,Islande,POP,Population,PS,Personnes,_T,Total,_T,Total,H,Historical,2024,,386583,,A,Valeur normale,0,Units,0,Zero
