STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Fréquence d'observation,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,CHAPTER,Chapitre,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,ADJUSTMENT,Ajustement,COUNTERPART_AREA,Zone de contrepartie,SECTOR,Secteur institutionnel,COUNTERPART_SECTOR,Secteur institutionnel de contrepartie,CONSOLIDATION,Statut de consolidation,ACCOUNTING_ENTRY,Ecriture comptable,TRANSACTION,Transaction,INSTR_ASSET,Instruments et actifs,MATURITY,Échéance initiale et résiduelle,PRODUCT,Produit,PENSION_FUNDTYPE,Type de fond de pension,CURRENCY_DENOM,Monnaie de libellé,VALUATION,Evaluation,PRICE_BASE,Type de prix,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Identifiant de tableau,REF_YEAR_PRICE,Prix ​​année de référence,BASE_PER,Période de base,CONF_STATUS,Statut de confidentialité,DECIMALS,Décimales,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,CURRENCY,Monnaie
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CAN,Canada,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,37517.6793702034,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CHL,Chili,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,13667.5799862045,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CZE,Tchéquie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,25029.9883008053,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,DNK,Danemark,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,37256.9030614952,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,EST,Estonie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,25605.6037750064,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,FIN,Finlande,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,44402.3424134842,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,FRA,France,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,51370.5827537164,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,DEU,Allemagne,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,52861.1145721294,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,GRC,Grèce,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,46339.3835833517,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,HUN,Hongrie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,23396.4920709486,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,ITA,Italie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,47948.3640404965,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,JPN,Japon,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,24259.7324300791,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,KOR,Corée,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,22303.6513814703,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LVA,Lettonie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,12076.5752532539,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LTU,Lituanie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,13920.9217026524,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,LUX,Luxembourg,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,49219.7865264072,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,MEX,Mexique,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,24030.7566215795,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,NLD,Pays-Bas,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,53605.4991322325,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,NOR,Norvège,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,52502.2471383834,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,POL,Pologne,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,6718.79391820269,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,PRT,Portugal,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,40051.2043112203,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,SVK,République slovaque,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,33349.2410015653,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,ESP,Espagne,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,43125.515279075,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,SWE,Suède,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,30408.7505244442,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,GBR,Royaume-Uni,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,26018.4371787637,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,USA,États-Unis,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2009,,50587.7948989057,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,AUS,Australie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,43043.9151542854,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,AUT,Autriche,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,49266.9483890145,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,BEL,Belgique,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,50085.2916826725,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CAN,Canada,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,38661.2087387799,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CHL,Chili,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,13669.2221171488,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,CZE,Tchéquie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,25210.5676258817,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,DNK,Danemark,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,37877.2601724742,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,EST,Estonie,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,24197.4360159677,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
DATAFLOW,OECD.SDD.NAD:DSD_NAAG@DF_NAAG_V(1.0),NAAG Chapitre 5: Ménages,I,A,Annuelle,FIN,Finlande,LES1M_N111N_POP,Logements par tête des ménages et des ISBLSM,USD_PPP_PS,"Dollars des É-U par personne, PPA convertis",NAAG_V,Part V: Households,2010,,43563.1525787852,,N,Ni corrigé des variations saisonnières ni corrigé des effets de calendrier,W,Monde,S1M,Les Ménages et ISBLSM,S1,Economie totale,_Z,Non applicable,A,Actifs (ou acquisition nette d'actifs),LE,Bilan de clôture/positions/stocks,N111N_POP,"Logements, par tête, net",,,,,,,,,,,V,Prix courants,N,Données non transformées,,,,,,,F,Libre (libre pour publication),2,Two,A,Valeur normale,0,Units,USD,Dollars des États-Unis
