STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,FREQ,Fréquence d'observation,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,EXPEND_SOURCE,Source des dépenses,SPENDING_TYPE,Type de dépenses,PROGRAMME_TYPE,Type de programme,PRICE_BASE,Type de prix,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales,CURRENCY,Monnaie,BASE_PER,Période de base
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1990,,0.039,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1991,,0.042,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1992,,0.053,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1993,,0.064,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1994,,0.1,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1995,,0.281,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1995,,0.113,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1996,,0.127,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1996,,0.329,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1997,,0.404,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1997,,0.146,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1998,,0.148,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1998,,0.434,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1999,,0.464,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,1999,,0.151,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2000,,0.036,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2000,,0.118,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2001,,0.128,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2001,,0.041,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2002,,0.045,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2002,,0.138,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2003,,0.143,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2003,,0.047,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2004,,0.047,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2004,,0.144,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2005,,0.117,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2005,,0.039,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2006,,0.04,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2006,,0.118,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2007,,0.118,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2007,,0.042,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2008,,0.048,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2008,,0.115,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2009,,0.11,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2009,,0.052,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2010,,0.052,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2010,,0.08,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2011,,0.099,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2011,,0.046,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2012,,0.046,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2012,,0.109,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2013,,0.104,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2013,,0.041,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2014,,0.04,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2014,,0.11,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2015,,0.117,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2015,,0.033,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2016,,0.035,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2016,,0.126,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2017,,0.129,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2017,,0.033,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2018,,0.033,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2018,,0.135,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2019,,0.15,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2019,,0.036,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_B1GQ,Pourcentage du PIB,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2020,,0.037,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2020,,0.14,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
DATAFLOW,OECD.ELS.SPD:DSD_SOCX_AGG@DF_PUB_FAM(1.0),"Dépenses publiques pour la famille selon le type de dépense (en espèces et en nature), en % du PIB",I,IRL,Irlande,A,Annuelle,SOCX,Dépenses sociales,PT_OTE_S13,Pourcentage des dépenses des administrations publiques,ES10,Publiques,K,Dépense en nature,TP522,Aide à domicile / Hébergement,_Z,N'est pas applicable,2021,,0.134,,A,Valeur normale,0,Units,1,One,_Z,N'est pas applicable,,
