Year,REF_AREA,Country,Age,Sex,Unit_measure,Unit_mult,Value_population
2000,SVK,République slovaque,65+,Total,PT_POP,0,11.4
2000,PRT,Portugal,65+,Total,PT_POP,0,16.03
2000,BEL,Belgique,65+,Total,PT_POP,0,16.75
2000,CHE,Suisse,65+,Total,PT_POP,0,15.27
2000,NOR,Norvège,65+,Total,PT_POP,0,15.25
2014,SWE,Suède,65+,Total,PT_POP,0,19.41
2014,GRC,Grèce,65+,Total,PT_POP,0,20.49
2014,FIN,Finlande,65+,Total,PT_POP,0,19.38
2014,IRL,Irlande,65+,Total,PT_POP,0,12.6
2014,EST,Estonie,65+,Total,PT_POP,0,18.38
2014,AUT,Autriche,65+,Total,PT_POP,0,18.3
2014,DEU,Allemagne,65+,Total,PT_POP,0,20.87
2014,DNK,Danemark,65+,Total,PT_POP,0,18.25
2014,FRA,France,65+,Total,PT_POP,0,17.96
2014,LVA,Lettonie,65+,Total,PT_POP,0,19.07
2014,NLD,Pays-Bas,65+,Total,PT_POP,0,17.34
2014,LUX,Luxembourg,65+,Total,PT_POP,0,14.08
2014,POL,Pologne,65+,Total,PT_POP,0,14.89
2014,ROU,Roumanie,65+,Total,PT_POP,0,16.53
2014,SVN,Slovénie,65+,Total,PT_POP,0,17.47
2014,SVK,République slovaque,65+,Total,PT_POP,0,13.54
2014,BEL,Belgique,65+,Total,PT_POP,0,17.84
2014,CHE,Suisse,65+,Total,PT_POP,0,17.6
2008,GBR,Royaume-Uni,65+,Total,PT_POP,0,16.0
2008,SWE,Suède,65+,Total,PT_POP,0,17.52
2008,HUN,Hongrie,65+,Total,PT_POP,0,16.17
2008,GRC,Grèce,65+,Total,PT_POP,0,18.66
2008,LTU,Lituanie,65+,Total,PT_POP,0,16.99
2008,FIN,Finlande,65+,Total,PT_POP,0,16.51
2008,ISL,Islande,65+,Total,PT_POP,0,11.54
2008,IRL,Irlande,65+,Total,PT_POP,0,10.78
2008,ESP,Espagne,65+,Total,PT_POP,0,16.44
2008,EST,Estonie,65+,Total,PT_POP,0,17.46
2008,AUT,Autriche,65+,Total,PT_POP,0,17.14
2008,DEU,Allemagne,65+,Total,PT_POP,0,20.09
2008,DNK,Danemark,65+,Total,PT_POP,0,15.58
2008,FRA,France,65+,Total,PT_POP,0,16.39
2008,LVA,Lettonie,65+,Total,PT_POP,0,17.6
2008,NLD,Pays-Bas,65+,Total,PT_POP,0,14.72
2008,LUX,Luxembourg,65+,Total,PT_POP,0,13.99
2008,HRV,Croatie,65+,Total,PT_POP,0,17.83
2008,POL,Pologne,65+,Total,PT_POP,0,13.46
2008,ROU,Roumanie,65+,Total,PT_POP,0,15.44
2008,SVN,Slovénie,65+,Total,PT_POP,0,16.26
2008,SVK,République slovaque,65+,Total,PT_POP,0,12.1
2008,PRT,Portugal,65+,Total,PT_POP,0,17.72
2008,BEL,Belgique,65+,Total,PT_POP,0,17.06
2008,CHE,Suisse,65+,Total,PT_POP,0,16.4
2008,NOR,Norvège,65+,Total,PT_POP,0,14.64
2005,NOR,Norvège,65+,Total,PT_POP,0,14.71
2005,CHE,Suisse,65+,Total,PT_POP,0,15.84
2005,BEL,Belgique,65+,Total,PT_POP,0,17.23
2005,PRT,Portugal,65+,Total,PT_POP,0,17.18
2005,SVK,République slovaque,65+,Total,PT_POP,0,11.68
2005,SVN,Slovénie,65+,Total,PT_POP,0,15.34
2005,ROU,Roumanie,65+,Total,PT_POP,0,14.15
2005,POL,Pologne,65+,Total,PT_POP,0,13.15
2005,HRV,Croatie,65+,Total,PT_POP,0,17.33
2005,LUX,Luxembourg,65+,Total,PT_POP,0,14.08
2005,NLD,Pays-Bas,65+,Total,PT_POP,0,14.04
2005,LVA,Lettonie,65+,Total,PT_POP,0,16.64
2005,FRA,France,65+,Total,PT_POP,0,16.31
2005,DNK,Danemark,65+,Total,PT_POP,0,15.01
2005,DEU,Allemagne,65+,Total,PT_POP,0,18.63
2005,AUT,Autriche,65+,Total,PT_POP,0,15.95
2005,EST,Estonie,65+,Total,PT_POP,0,16.57
2005,ESP,Espagne,65+,Total,PT_POP,0,16.56
2005,IRL,Irlande,65+,Total,PT_POP,0,11.1
2005,ISL,Islande,65+,Total,PT_POP,0,11.78
2005,FIN,Finlande,65+,Total,PT_POP,0,15.87
2005,LTU,Lituanie,65+,Total,PT_POP,0,15.83
2005,GRC,Grèce,65+,Total,PT_POP,0,18.28
2005,HUN,Hongrie,65+,Total,PT_POP,0,15.62
2005,SWE,Suède,65+,Total,PT_POP,0,17.25
2005,GBR,Royaume-Uni,65+,Total,PT_POP,0,15.92
2005,ITA,Italie,65+,Total,PT_POP,0,19.5
2008,ITA,Italie,65+,Total,PT_POP,0,20.15
2014,ITA,Italie,65+,Total,PT_POP,0,21.51
2005,BGR,Bulgarie,65+,Total,PT_POP,0,17.4
2008,BGR,Bulgarie,65+,Total,PT_POP,0,17.79
2014,GBR,Royaume-Uni,65+,Total,PT_POP,0,17.65
2014,LTU,Lituanie,65+,Total,PT_POP,0,18.39
2014,BGR,Bulgarie,65+,Total,PT_POP,0,19.94
2014,NOR,Norvège,65+,Total,PT_POP,0,15.9
2014,HUN,Hongrie,65+,Total,PT_POP,0,17.5
2014,ISL,Islande,65+,Total,PT_POP,0,13.22
2014,ESP,Espagne,65+,Total,PT_POP,0,18.11
2014,HRV,Croatie,65+,Total,PT_POP,0,18.51
2014,PRT,Portugal,65+,Total,PT_POP,0,19.99
2005,GBR,Royaume-Uni,20-64,Total,PS,0,35991677.0
2008,GBR,Royaume-Uni,20-64,Total,PS,0,36996527.0
2014,GBR,Royaume-Uni,20-64,Total,PS,0,38042410.0
2005,BGR,Bulgarie,65+,Total,PS,0,1337453.0
2008,BGR,Bulgarie,65+,Total,PS,0,1337583.0
2014,BGR,Bulgarie,65+,Total,PS,0,1419438.0
2014,LTU,Lituanie,20-64,Total,PS,0,1799711.0
2014,LTU,Lituanie,65+,Total,PS,0,542084.0
2014,BGR,Bulgarie,20-64,Total,PS,0,4393326.0
2014,NOR,Norvège,20-64,Total,PS,0,3039848.0
2014,NOR,Norvège,65+,Total,PS,0,812558.0
2005,BGR,Bulgarie,20-64,Total,PS,0,4832398.0
2008,BGR,Bulgarie,20-64,Total,PS,0,4815608.0
2017,ESP,Espagne,65+,Total,PS,0,8784299.0
2014,ISL,Islande,20-64,Total,PS,0,193375.0
2014,HRV,Croatie,20-64,Total,PS,0,2573585.0
2014,HRV,Croatie,65+,Total,PS,0,780616.0
2014,HUN,Hongrie,20-64,Total,PS,0,6167455.0
2014,HUN,Hongrie,65+,Total,PS,0,1723326.0
2014,PRT,Portugal,65+,Total,PS,0,2087701.0
2014,PRT,Portugal,20-64,Total,PS,0,6278105.0
2014,ESP,Espagne,20-64,Total,PS,0,28881854.0
2014,ESP,Espagne,65+,Total,PS,0,8422676.0
2014,ITA,Italie,20-64,Total,PS,0,36121205.0
2014,ITA,Italie,65+,Total,PS,0,12979066.0
2008,ITA,Italie,20-64,Total,PS,0,35860788.0
2008,ITA,Italie,65+,Total,PS,0,11890619.0
2005,ITA,Italie,65+,Total,PS,0,11318594.0
2005,ITA,Italie,20-64,Total,PS,0,35670966.0
2021,GRC,Grèce,20-64,Total,PS,0,6211740.0
2021,ISL,Islande,65+,Total,PS,0,54359.0
2021,SVK,République slovaque,20-64,Total,PS,0,3397289.0
2021,ROU,Roumanie,20-64,Total,PS,0,11442778.0
2021,BEL,Belgique,65+,Total,PS,0,2229378.0
2021,SWE,Suède,65+,Total,PS,0,2088086.0
2021,ITA,Italie,65+,Total,PS,0,13941531.0
2021,CHE,Suisse,65+,Total,PS,0,1629670.0
2021,DNK,Danemark,65+,Total,PS,0,1176272.0
2021,DNK,Danemark,20-64,Total,PS,0,3373523.0
2021,NLD,Pays-Bas,65+,Total,PS,0,3457535.0
2021,LVA,Lettonie,65+,Total,PS,0,393698.0
2021,SVN,Slovénie,20-64,Total,PS,0,1261584.0
2021,CHE,Suisse,20-64,Total,PS,0,5314329.0
2021,BEL,Belgique,20-64,Total,PS,0,6749421.0
2021,GRC,Grèce,65+,Total,PS,0,2407856.0
2021,ITA,Italie,20-64,Total,PS,0,34801124.0
2021,SVN,Slovénie,65+,Total,PS,0,435715.0
2021,AUT,Autriche,65+,Total,PS,0,1716287.0
2021,GBR,Royaume-Uni,65+,Total,PS,0,12537000.0
2021,LUX,Luxembourg,20-64,Total,PS,0,407527.0
2021,EST,Estonie,65+,Total,PS,0,270641.0
2021,FIN,Finlande,65+,Total,PS,0,1255938.0
2021,LUX,Luxembourg,65+,Total,PS,0,92737.0
2021,DEU,Allemagne,20-64,Total,PS,0,49548821.0
2021,LVA,Lettonie,20-64,Total,PS,0,1105982.0
2021,EST,Estonie,20-64,Total,PS,0,776647.0
2021,SVK,République slovaque,65+,Total,PS,0,932024.0
2021,NOR,Norvège,65+,Total,PS,0,965742.0
2021,AUT,Autriche,20-64,Total,PS,0,5495640.0
2021,NLD,Pays-Bas,20-64,Total,PS,0,10274414.0
2021,NOR,Norvège,20-64,Total,PS,0,3187837.0
2021,SWE,Suède,20-64,Total,PS,0,5876835.0
2021,FIN,Finlande,20-64,Total,PS,0,3118762.0
2021,DEU,Allemagne,65+,Total,PS,0,18271636.0
2018,DEU,Allemagne,65+,Total,PS,0,17709711.0
2018,FIN,Finlande,20-64,Total,PS,0,3147333.0
2018,SWE,Suède,20-64,Total,PS,0,5774581.0
2018,NOR,Norvège,20-64,Total,PS,0,3138301.0
2018,NLD,Pays-Bas,20-64,Total,PS,0,10131312.0
2018,POL,Pologne,65+,Total,PS,0,6497360.0
2018,AUT,Autriche,20-64,Total,PS,0,5455776.0
2018,NOR,Norvège,65+,Total,PS,0,896425.0
2018,SVK,République slovaque,65+,Total,PS,0,844855.0
2018,EST,Estonie,20-64,Total,PS,0,785352.0
2018,FRA,France,65+,Total,PS,0,13173519.0
2018,LVA,Lettonie,20-64,Total,PS,0,1153398.0
2018,DEU,Allemagne,20-64,Total,PS,0,49830314.0
2018,LUX,Luxembourg,65+,Total,PS,0,86208.0
2018,FIN,Finlande,65+,Total,PS,0,1179318.0
2018,EST,Estonie,65+,Total,PS,0,258382.0
2018,LUX,Luxembourg,20-64,Total,PS,0,385562.0
2018,GBR,Royaume-Uni,65+,Total,PS,0,12165600.0
2018,AUT,Autriche,65+,Total,PS,0,1646992.0
2018,ROU,Roumanie,65+,Total,PS,0,3549232.0
2018,POL,Pologne,20-64,Total,PS,0,23841939.0
2018,SVN,Slovénie,65+,Total,PS,0,401262.0
2018,GRC,Grèce,65+,Total,PS,0,2340162.0
2018,BEL,Belgique,20-64,Total,PS,0,6703839.0
2018,CHE,Suisse,20-64,Total,PS,0,5233271.0
2018,SVN,Slovénie,20-64,Total,PS,0,1261884.0
2018,FRA,France,20-64,Total,PS,0,37531399.0
2018,LVA,Lettonie,65+,Total,PS,0,388856.0
2018,NLD,Pays-Bas,65+,Total,PS,0,3239116.0
2018,DNK,Danemark,20-64,Total,PS,0,3358577.0
2018,DNK,Danemark,65+,Total,PS,0,1116063.0
2018,CHE,Suisse,65+,Total,PS,0,1550365.0
2018,SWE,Suède,65+,Total,PS,0,2006146.0
2018,BEL,Belgique,65+,Total,PS,0,2130655.0
2018,ROU,Roumanie,20-64,Total,PS,0,11872083.0
2018,SVK,République slovaque,20-64,Total,PS,0,3478581.0
2018,ISL,Islande,65+,Total,PS,0,48983.0
2018,GRC,Grèce,20-64,Total,PS,0,6312755.0
2007,ESP,Espagne,65+,Total,PS,0,7407161.0
2007,GRC,Grèce,20-64,Total,PS,0,6732628.0
2007,HUN,Hongrie,65+,Total,PS,0,1605118.0
2007,ISL,Islande,65+,Total,PS,0,35633.0
2007,SVK,République slovaque,20-64,Total,PS,0,3460511.0
2007,ROU,Roumanie,20-64,Total,PS,0,12984498.0
2007,BEL,Belgique,65+,Total,PS,0,1810062.0
2007,SWE,Suède,65+,Total,PS,0,1581437.0
2007,PRT,Portugal,20-64,Total,PS,0,6445889.0
2007,HRV,Croatie,65+,Total,PS,0,762041.0
2007,CHE,Suisse,65+,Total,PS,0,1216662.0
2007,DNK,Danemark,65+,Total,PS,0,834745.0
2007,DNK,Danemark,20-64,Total,PS,0,3275365.0
2007,NLD,Pays-Bas,65+,Total,PS,0,2368352.0
2007,LVA,Lettonie,65+,Total,PS,0,384218.0
2007,FRA,France,20-64,Total,PS,0,37319542.0
2007,SVN,Slovénie,20-64,Total,PS,0,1290098.0
2007,CHE,Suisse,20-64,Total,PS,0,4662238.0
2007,BEL,Belgique,20-64,Total,PS,0,6333343.0
2007,GRC,Grèce,65+,Total,PS,0,2051167.0
2007,SVN,Slovénie,65+,Total,PS,0,319631.0
2007,POL,Pologne,20-64,Total,PS,0,24198489.0
2007,ROU,Roumanie,65+,Total,PS,0,3110437.0
2007,AUT,Autriche,65+,Total,PS,0,1398599.0
2007,LTU,Lituanie,65+,Total,PS,0,541075.0
2007,GBR,Royaume-Uni,65+,Total,PS,0,9743000.0
2007,IRL,Irlande,20-64,Total,PS,0,2700554.0
2007,LUX,Luxembourg,20-64,Total,PS,0,294189.0
2007,EST,Estonie,65+,Total,PS,0,232110.0
2007,ESP,Espagne,20-64,Total,PS,0,28548360.0
2007,FIN,Finlande,65+,Total,PS,0,868717.0
2007,LUX,Luxembourg,65+,Total,PS,0,66829.0
2007,DEU,Allemagne,20-64,Total,PS,0,49811887.0
2007,LVA,Lettonie,20-64,Total,PS,0,1339877.0
2007,LTU,Lituanie,20-64,Total,PS,0,1943270.0
2007,HRV,Croatie,20-64,Total,PS,0,2621838.0
2007,FRA,France,65+,Total,PS,0,10389616.0
2007,EST,Estonie,20-64,Total,PS,0,812540.0
2007,PRT,Portugal,65+,Total,PS,0,1847679.0
2007,HUN,Hongrie,20-64,Total,PS,0,6307749.0
2007,SVK,République slovaque,65+,Total,PS,0,642854.0
2007,NOR,Norvège,65+,Total,PS,0,685597.0
2007,AUT,Autriche,20-64,Total,PS,0,5093505.0
2007,ISL,Islande,20-64,Total,PS,0,183555.0
2007,POL,Pologne,65+,Total,PS,0,5116510.0
2007,NLD,Pays-Bas,20-64,Total,PS,0,10032537.0
2007,IRL,Irlande,65+,Total,PS,0,468858.0
2007,NOR,Norvège,20-64,Total,PS,0,2781336.0
2007,SWE,Suède,20-64,Total,PS,0,5362511.0
2007,FIN,Finlande,20-64,Total,PS,0,3181710.0
2007,DEU,Allemagne,65+,Total,PS,0,16299289.0
2010,DEU,Allemagne,65+,Total,PS,0,16901742.0
2010,FIN,Finlande,20-64,Total,PS,0,3218027.0
2010,SWE,Suède,20-64,Total,PS,0,5461930.0
2010,NOR,Norvège,20-64,Total,PS,0,2895769.0
2010,IRL,Irlande,65+,Total,PS,0,510316.0
2010,NLD,Pays-Bas,20-64,Total,PS,0,10108327.0
2010,POL,Pologne,65+,Total,PS,0,5159877.0
2010,ISL,Islande,20-64,Total,PS,0,189268.0
2010,AUT,Autriche,20-64,Total,PS,0,5132378.0
2010,NOR,Norvège,65+,Total,PS,0,722673.0
2010,SVK,République slovaque,65+,Total,PS,0,670441.0
2010,HUN,Hongrie,20-64,Total,PS,0,6270192.0
2010,PRT,Portugal,65+,Total,PS,0,1930396.0
2010,EST,Estonie,20-64,Total,PS,0,819460.0
2010,FRA,France,65+,Total,PS,0,10739325.0
2010,HRV,Croatie,20-64,Total,PS,0,2628221.0
2010,LTU,Lituanie,20-64,Total,PS,0,1897637.0
2010,LVA,Lettonie,20-64,Total,PS,0,1299808.0
2010,DEU,Allemagne,20-64,Total,PS,0,49560809.0
2010,LUX,Luxembourg,65+,Total,PS,0,70046.0
2010,FIN,Finlande,65+,Total,PS,0,910441.0
2010,ESP,Espagne,20-64,Total,PS,0,29478091.0
2010,EST,Estonie,65+,Total,PS,0,232450.0
2010,LUX,Luxembourg,20-64,Total,PS,0,313105.0
2010,IRL,Irlande,20-64,Total,PS,0,2795899.0
2010,LTU,Lituanie,65+,Total,PS,0,544896.0
2010,AUT,Autriche,65+,Total,PS,0,1473385.0
2010,ROU,Roumanie,65+,Total,PS,0,3274699.0
2010,POL,Pologne,20-64,Total,PS,0,24523822.0
2010,SVN,Slovénie,65+,Total,PS,0,338265.0
2010,GRC,Grèce,65+,Total,PS,0,2110096.0
2010,BEL,Belgique,20-64,Total,PS,0,6496880.0
2010,CHE,Suisse,20-64,Total,PS,0,4840990.0
2010,SVN,Slovénie,20-64,Total,PS,0,1315701.0
2010,FRA,France,20-64,Total,PS,0,37897621.0
2010,LVA,Lettonie,65+,Total,PS,0,384177.0
2010,NLD,Pays-Bas,65+,Total,PS,0,2538328.0
2010,DNK,Danemark,20-64,Total,PS,0,3279633.0
2010,DNK,Danemark,65+,Total,PS,0,902859.0
2010,CHE,Suisse,65+,Total,PS,0,1308691.0
2010,HRV,Croatie,65+,Total,PS,0,767568.0
2010,PRT,Portugal,20-64,Total,PS,0,6450832.0
2010,SWE,Suède,65+,Total,PS,0,1690777.0
2010,BEL,Belgique,65+,Total,PS,0,1860159.0
2010,ROU,Roumanie,20-64,Total,PS,0,12685179.0
2010,SVK,République slovaque,20-64,Total,PS,0,3518289.0
2010,ISL,Islande,65+,Total,PS,0,38069.0
2010,HUN,Hongrie,65+,Total,PS,0,1663483.0
2010,GRC,Grèce,20-64,Total,PS,0,6794898.0
2010,ESP,Espagne,65+,Total,PS,0,7810400.0
2010,SWE,Suède,65+,Total,PT_POP,0,18.1
2010,HUN,Hongrie,65+,Total,PT_POP,0,16.61
2010,GRC,Grèce,65+,Total,PT_POP,0,18.98
2010,LTU,Lituanie,65+,Total,PT_POP,0,17.34
2010,FIN,Finlande,65+,Total,PT_POP,0,17.01
2010,ISL,Islande,65+,Total,PT_POP,0,11.99
2010,IRL,Irlande,65+,Total,PT_POP,0,11.22
2010,ESP,Espagne,65+,Total,PT_POP,0,16.8
2010,EST,Estonie,65+,Total,PT_POP,0,17.43
2010,AUT,Autriche,65+,Total,PT_POP,0,17.64
2010,DEU,Allemagne,65+,Total,PT_POP,0,20.66
2010,DNK,Danemark,65+,Total,PT_POP,0,16.31
2010,FRA,France,65+,Total,PT_POP,0,16.61
2010,LVA,Lettonie,65+,Total,PT_POP,0,18.12
2010,NLD,Pays-Bas,65+,Total,PT_POP,0,15.31
2010,LUX,Luxembourg,65+,Total,PT_POP,0,13.95
2010,HRV,Croatie,65+,Total,PT_POP,0,17.84
2010,POL,Pologne,65+,Total,PT_POP,0,13.57
2010,ROU,Roumanie,65+,Total,PT_POP,0,16.14
2010,SVN,Slovénie,65+,Total,PT_POP,0,16.53
2010,SVK,République slovaque,65+,Total,PT_POP,0,12.44
2010,PRT,Portugal,65+,Total,PT_POP,0,18.26
2010,BEL,Belgique,65+,Total,PT_POP,0,17.16
2010,CHE,Suisse,65+,Total,PT_POP,0,16.81
2010,NOR,Norvège,65+,Total,PT_POP,0,14.88
2007,NOR,Norvège,65+,Total,PT_POP,0,14.65
2007,CHE,Suisse,65+,Total,PT_POP,0,16.2
2007,BEL,Belgique,65+,Total,PT_POP,0,17.1
2007,PRT,Portugal,65+,Total,PT_POP,0,17.54
2007,SVK,République slovaque,65+,Total,PT_POP,0,11.96
2007,SVN,Slovénie,65+,Total,PT_POP,0,15.9
2007,ROU,Roumanie,65+,Total,PT_POP,0,14.72
2007,POL,Pologne,65+,Total,PT_POP,0,13.42
2007,HRV,Croatie,65+,Total,PT_POP,0,17.67
2007,LUX,Luxembourg,65+,Total,PT_POP,0,14.03
2007,NLD,Pays-Bas,65+,Total,PT_POP,0,14.48
2007,LVA,Lettonie,65+,Total,PT_POP,0,17.39
2007,FRA,France,65+,Total,PT_POP,0,16.32
2007,DNK,Danemark,65+,Total,PT_POP,0,15.32
2007,DEU,Allemagne,65+,Total,PT_POP,0,19.8
2007,AUT,Autriche,65+,Total,PT_POP,0,16.89
2007,EST,Estonie,65+,Total,PT_POP,0,17.28
2007,ESP,Espagne,65+,Total,PT_POP,0,16.54
2007,IRL,Irlande,65+,Total,PT_POP,0,10.8
2007,ISL,Islande,65+,Total,PT_POP,0,11.58
2007,FIN,Finlande,65+,Total,PT_POP,0,16.46
2007,LTU,Lituanie,65+,Total,PT_POP,0,16.65
2007,GRC,Grèce,65+,Total,PT_POP,0,18.59
2007,HUN,Hongrie,65+,Total,PT_POP,0,15.95
2007,SWE,Suède,65+,Total,PT_POP,0,17.35
2007,GBR,Royaume-Uni,65+,Total,PT_POP,0,15.89
2018,SWE,Suède,65+,Total,PT_POP,0,19.82
2018,GRC,Grèce,65+,Total,PT_POP,0,21.79
2018,FIN,Finlande,65+,Total,PT_POP,0,21.39
2018,EST,Estonie,65+,Total,PT_POP,0,19.59
2018,AUT,Autriche,65+,Total,PT_POP,0,18.67
2018,DEU,Allemagne,65+,Total,PT_POP,0,21.39
2018,DNK,Danemark,65+,Total,PT_POP,0,19.31
2018,FRA,France,65+,Total,PT_POP,0,19.65
2018,LVA,Lettonie,65+,Total,PT_POP,0,20.1
2018,NLD,Pays-Bas,65+,Total,PT_POP,0,18.85
2018,LUX,Luxembourg,65+,Total,PT_POP,0,14.32
2018,POL,Pologne,65+,Total,PT_POP,0,17.11
2018,ROU,Roumanie,65+,Total,PT_POP,0,18.17
2018,SVN,Slovénie,65+,Total,PT_POP,0,19.41
2018,SVK,République slovaque,65+,Total,PT_POP,0,15.52
2018,BEL,Belgique,65+,Total,PT_POP,0,18.69
2018,CHE,Suisse,65+,Total,PT_POP,0,18.27
2018,NOR,Norvège,65+,Total,PT_POP,0,16.93
2021,NOR,Norvège,65+,Total,PT_POP,0,17.91
2021,CHE,Suisse,65+,Total,PT_POP,0,18.8
2021,BEL,Belgique,65+,Total,PT_POP,0,19.29
2021,SVK,République slovaque,65+,Total,PT_POP,0,17.07
2021,SVN,Slovénie,65+,Total,PT_POP,0,20.66
2021,ITA,Italie,65+,Total,PT_POP,0,23.54
2021,LUX,Luxembourg,65+,Total,PT_POP,0,14.61
2021,NLD,Pays-Bas,65+,Total,PT_POP,0,19.79
2021,LVA,Lettonie,65+,Total,PT_POP,0,20.8
2021,DNK,Danemark,65+,Total,PT_POP,0,20.14
2021,DEU,Allemagne,65+,Total,PT_POP,0,21.97
2021,AUT,Autriche,65+,Total,PT_POP,0,19.21
2021,EST,Estonie,65+,Total,PT_POP,0,20.35
2021,FIN,Finlande,65+,Total,PT_POP,0,22.7
2021,GRC,Grèce,65+,Total,PT_POP,0,22.55
2021,SWE,Suède,65+,Total,PT_POP,0,20.12
2021,ESP,Espagne,65+,Total,PS,0,9311484.0
2021,ESP,Espagne,20-64,Total,PS,0,28957364.0
2021,FRA,France,20-64,Total,PS,0,37629616.0
2021,FRA,France,65+,Total,PS,0,13970121.0
2021,POL,Pologne,20-64,Total,PS,0,22580803.0
2021,ISL,Islande,20-64,Total,PS,0,223141.0
2021,HUN,Hongrie,65+,Total,PS,0,1949984.0
2021,HUN,Hongrie,20-64,Total,PS,0,5819462.0
2021,IRL,Irlande,20-64,Total,PS,0,2984417.0
2021,IRL,Irlande,65+,Total,PS,0,744177.0
2021,PRT,Portugal,20-64,Total,PS,0,6075536.0
2021,PRT,Portugal,65+,Total,PS,0,2412253.0
2021,HRV,Croatie,65+,Total,PS,0,862402.0
2021,HRV,Croatie,20-64,Total,PS,0,2285503.0
2021,LTU,Lituanie,65+,Total,PS,0,559940.0
2021,LTU,Lituanie,20-64,Total,PS,0,1704083.0
2018,IRL,Irlande,65+,Total,PS,0,671190.0
2018,IRL,Irlande,20-64,Total,PS,0,2857346.0
2018,HRV,Croatie,20-64,Total,PS,0,2403433.0
2018,HRV,Croatie,65+,Total,PS,0,822616.0
2018,ISL,Islande,20-64,Total,PS,0,210135.0
2018,PRT,Portugal,65+,Total,PS,0,2252062.0
2018,PRT,Portugal,20-64,Total,PS,0,6101731.0
2018,HUN,Hongrie,20-64,Total,PS,0,5991411.0
2018,HUN,Hongrie,65+,Total,PS,0,1829762.0
2018,ESP,Espagne,20-64,Total,PS,0,28534258.0
2018,ESP,Espagne,65+,Total,PS,0,8918454.0
2010,BGR,Bulgarie,20-64,Total,PS,0,4755545.0
2007,BGR,Bulgarie,20-64,Total,PS,0,4822618.0
2010,ITA,Italie,20-64,Total,PS,0,36180070.0
2010,ITA,Italie,65+,Total,PS,0,12153788.0
2007,ITA,Italie,65+,Total,PS,0,11735548.0
2007,ITA,Italie,20-64,Total,PS,0,35619577.0
2018,ITA,Italie,20-64,Total,PS,0,35490522.0
2018,ITA,Italie,65+,Total,PS,0,13565148.0
2007,GBR,Royaume-Uni,20-64,Total,PS,0,36697607.0
2010,GBR,Royaume-Uni,20-64,Total,PS,0,37441775.0
2018,GBR,Royaume-Uni,20-64,Total,PS,0,38852725.0
2021,GBR,Royaume-Uni,20-64,Total,PS,0,39091752.0
2018,BGR,Bulgarie,65+,Total,PS,0,1485374.0
2018,BGR,Bulgarie,20-64,Total,PS,0,4045286.0
2018,LTU,Lituanie,20-64,Total,PS,0,1712997.0
2018,LTU,Lituanie,65+,Total,PS,0,551322.0
2007,BGR,Bulgarie,65+,Total,PS,0,1334826.0
2010,BGR,Bulgarie,65+,Total,PS,0,1348463.0
2021,BGR,Bulgarie,20-64,Total,PS,0,3827782.0
2021,BGR,Bulgarie,65+,Total,PS,0,1505583.0
2010,ITA,Italie,65+,Total,PT_POP,0,20.36
2010,BGR,Bulgarie,65+,Total,PT_POP,0,18.17
2007,BGR,Bulgarie,65+,Total,PT_POP,0,17.63
2007,ITA,Italie,65+,Total,PT_POP,0,20.06
2018,LTU,Lituanie,65+,Total,PT_POP,0,19.51
2018,BGR,Bulgarie,65+,Total,PT_POP,0,21.98
2018,GBR,Royaume-Uni,65+,Total,PT_POP,0,18.35
2018,HUN,Hongrie,65+,Total,PT_POP,0,18.84
2018,ISL,Islande,65+,Total,PT_POP,0,14.06
2018,IRL,Irlande,65+,Total,PT_POP,0,13.82
2018,ESP,Espagne,65+,Total,PT_POP,0,19.12
2018,HRV,Croatie,65+,Total,PT_POP,0,20.49
2018,ITA,Italie,65+,Total,PT_POP,0,22.63
2018,PRT,Portugal,65+,Total,PT_POP,0,21.79
2021,BGR,Bulgarie,65+,Total,PT_POP,0,23.05
2021,GBR,Royaume-Uni,65+,Total,PT_POP,0,18.72
2021,PRT,Portugal,65+,Total,PT_POP,0,23.21
2021,HRV,Croatie,65+,Total,PT_POP,0,22.15
2021,FRA,France,65+,Total,PT_POP,0,20.63
2021,ESP,Espagne,65+,Total,PT_POP,0,19.64
2021,IRL,Irlande,65+,Total,PT_POP,0,14.69
2021,ISL,Islande,65+,Total,PT_POP,0,14.74
2021,LTU,Lituanie,65+,Total,PT_POP,0,19.92
2021,HUN,Hongrie,65+,Total,PT_POP,0,20.2
2010,GBR,Royaume-Uni,65+,Total,PS,0,10262800.0
2021,POL,Pologne,65+,Total,PS,0,7021789.0
2021,ROU,Roumanie,65+,Total,PS,0,3704996.0
2021,ROU,Roumanie,65+,Total,PT_POP,0,19.3
2021,POL,Pologne,65+,Total,PT_POP,0,18.94
2010,GBR,Royaume-Uni,65+,Total,PT_POP,0,16.35
1993,ESP,Espagne,65+,Total,PS,0,5633029.0
1993,GRC,Grèce,20-64,Total,PS,0,6253372.0
1993,HUN,Hongrie,65+,Total,PS,0,1426853.0
1993,ISL,Islande,65+,Total,PS,0,28514.0
1993,SVK,République slovaque,20-64,Total,PS,0,3009259.0
1993,ROU,Roumanie,20-64,Total,PS,0,13222010.0
1993,BEL,Belgique,65+,Total,PS,0,1550003.0
1993,SWE,Suède,65+,Total,PS,0,1534536.0
1993,PRT,Portugal,20-64,Total,PS,0,5825244.0
1993,ITA,Italie,65+,Total,PS,0,8989271.0
1993,BGR,Bulgarie,20-64,Total,PS,0,5025863.0
1993,CHE,Suisse,65+,Total,PS,0,1007422.0
