Year,REF_AREA,Country,Measure,Unit_measure,Value
2000,PRT,Portugal,household_debt,PT,93.66
2000,SVK,République slovaque,household_debt,PT,39.4
2000,SVN,Slovénie,household_debt,PT,35.48
2000,ESP,Espagne,household_debt,PT,84.05
2000,SWE,Suède,household_debt,PT,109.54
2000,CHE,Suisse,household_debt,PT,170.42
2000,GBR,Royaume-Uni,household_debt,PT,112.74
2001,AUT,Autriche,household_debt,PT,77.75
2001,BEL,Belgique,household_debt,PT,67.22
2001,DNK,Danemark,household_debt,PT,202.63
2001,EST,Estonie,household_debt,PT,24.19
2001,FIN,Finlande,household_debt,PT,69.72
2001,FRA,France,household_debt,PT,78.74
2001,DEU,Allemagne,household_debt,PT,113.25
2001,GRC,Grèce,household_debt,PT,41.5
2001,HUN,Hongrie,household_debt,PT,23.7
2001,IRL,Irlande,household_debt,PT,110.02
2001,ITA,Italie,household_debt,PT,54.6
2001,LVA,Lettonie,household_debt,PT,13.15
2001,LTU,Lituanie,household_debt,PT,3.84
2001,LUX,Luxembourg,household_debt,PT,89.69
2001,NLD,Pays-Bas,household_debt,PT,199.76
2001,NOR,Norvège,household_debt,PT,145.92
2001,POL,Pologne,household_debt,PT,17.56
2001,PRT,Portugal,household_debt,PT,102.54
2001,SVK,République slovaque,household_debt,PT,38.95
2001,SVN,Slovénie,household_debt,PT,35.16
2001,ESP,Espagne,household_debt,PT,86.51
2001,SWE,Suède,household_debt,PT,121.47
2001,CHE,Suisse,household_debt,PT,166.85
2001,GBR,Royaume-Uni,household_debt,PT,119.62
2002,AUT,Autriche,household_debt,PT,80.09
2002,BEL,Belgique,household_debt,PT,68.93
2002,DNK,Danemark,household_debt,PT,210.85
2002,EST,Estonie,household_debt,PT,32.97
2002,FIN,Finlande,household_debt,PT,74.26
2002,FRA,France,household_debt,PT,81.76
2002,DEU,Allemagne,household_debt,PT,113.46
2002,GRC,Grèce,household_debt,PT,47.1
2002,HUN,Hongrie,household_debt,PT,30.59
2002,IRL,Irlande,household_debt,PT,125.44
2002,ITA,Italie,household_debt,PT,57.31
2002,LVA,Lettonie,household_debt,PT,17.96
2002,LTU,Lituanie,household_debt,PT,6.04
2002,LUX,Luxembourg,household_debt,PT,87.57
2002,NLD,Pays-Bas,household_debt,PT,209.6
2002,NOR,Norvège,household_debt,PT,145.41
2002,POL,Pologne,household_debt,PT,22.2
2002,PRT,Portugal,household_debt,PT,111.19
2002,SVK,République slovaque,household_debt,PT,40.65
2002,SVN,Slovénie,household_debt,PT,35.44
2002,ESP,Espagne,household_debt,PT,93.8
2002,SWE,Suède,household_debt,PT,122.22
2002,CHE,Suisse,household_debt,PT,174.8
2002,GBR,Royaume-Uni,household_debt,PT,131.57
2003,AUT,Autriche,household_debt,PT,79.67
2003,BEL,Belgique,household_debt,PT,70.99
2003,DNK,Danemark,household_debt,PT,221.99
2003,EST,Estonie,household_debt,PT,41.89
2003,FIN,Finlande,household_debt,PT,78.5
2003,FRA,France,household_debt,PT,85.17
2003,DEU,Allemagne,household_debt,PT,111.44
2003,GRC,Grèce,household_debt,PT,51.15
2003,HUN,Hongrie,household_debt,PT,39.16
2003,IRL,Irlande,household_debt,PT,145.31
2003,ITA,Italie,household_debt,PT,60.37
2003,LVA,Lettonie,household_debt,PT,40.34
2003,LTU,Lituanie,household_debt,PT,16.31
2003,LUX,Luxembourg,household_debt,PT,97.2
2003,NLD,Pays-Bas,household_debt,PT,226.77
2003,NOR,Norvège,household_debt,PT,149.15
2003,POL,Pologne,household_debt,PT,19.68
2003,PRT,Portugal,household_debt,PT,116.41
2003,SVK,République slovaque,household_debt,PT,41.88
2003,SVN,Slovénie,household_debt,PT,37.19
2003,ESP,Espagne,household_debt,PT,101.73
2003,SWE,Suède,household_debt,PT,128.77
2003,CHE,Suisse,household_debt,PT,183.95
2003,GBR,Royaume-Uni,household_debt,PT,144.77
2004,AUT,Autriche,household_debt,PT,82.16
2004,BEL,Belgique,household_debt,PT,75.29
2004,DNK,Danemark,household_debt,PT,231.48
2004,EST,Estonie,household_debt,PT,52.28
2004,FIN,Finlande,household_debt,PT,86.54
2004,FRA,France,household_debt,PT,85.39
2004,DEU,Allemagne,household_debt,PT,109.7
2004,GRC,Grèce,household_debt,PT,58.57
2004,HUN,Hongrie,household_debt,PT,43.77
2004,IRL,Irlande,household_debt,PT,167.88
2004,ITA,Italie,household_debt,PT,64.1
2004,LVA,Lettonie,household_debt,PT,34.02
2004,LTU,Lituanie,household_debt,PT,16.35
2004,LUX,Luxembourg,household_debt,PT,103.55
2004,NLD,Pays-Bas,household_debt,PT,237.95
2004,NOR,Norvège,household_debt,PT,158.93
2004,POL,Pologne,household_debt,PT,20.63
2004,PRT,Portugal,household_debt,PT,124.85
2004,SVK,République slovaque,household_debt,PT,35.31
2004,SVN,Slovénie,household_debt,PT,37.91
2004,ESP,Espagne,household_debt,PT,113.35
2004,SWE,Suède,household_debt,PT,138.14
2004,CHE,Suisse,household_debt,PT,184.7
2004,GBR,Royaume-Uni,household_debt,PT,154.73
2005,AUT,Autriche,household_debt,PT,88.53
2005,BEL,Belgique,household_debt,PT,80.51
2005,DNK,Danemark,household_debt,PT,250.35
2005,EST,Estonie,household_debt,PT,68.76
2005,FIN,Finlande,household_debt,PT,96.88
2005,FRA,France,household_debt,PT,92.08
2005,DEU,Allemagne,household_debt,PT,107.2
2005,GRC,Grèce,household_debt,PT,71.24
2005,HUN,Hongrie,household_debt,PT,49.22
2005,IRL,Irlande,household_debt,PT,198.11
2005,ITA,Italie,household_debt,PT,69.23
2005,LVA,Lettonie,household_debt,PT,52.75
2005,LTU,Lituanie,household_debt,PT,30.18
2005,LUX,Luxembourg,household_debt,PT,114.04
2005,NLD,Pays-Bas,household_debt,PT,256.41
2005,NOR,Norvège,household_debt,PT,164.18
2005,POL,Pologne,household_debt,PT,23.94
2005,PRT,Portugal,household_debt,PT,130.1
2005,SVK,République slovaque,household_debt,PT,38.14
2005,SVN,Slovénie,household_debt,PT,42.06
2005,ESP,Espagne,household_debt,PT,125.68
2005,SWE,Suède,household_debt,PT,146.82
