Year,REF_AREA,Country,Expenditure_name,value_raw,Unit_mult,Currency,Expenditure_Share %
2020,GBR,Royaume-Uni,Alcohol_Tobacco,49311.0,6,GBP,4.11
2020,GBR,Royaume-Uni,Restaurants_Hotels,87994.0,6,GBP,7.33
2020,GBR,Royaume-Uni,Transport,123080.0,6,GBP,10.25
2020,GBR,Royaume-Uni,Recreation_Culture,117372.0,6,GBP,9.77
2020,GBR,Royaume-Uni,Food,115658.0,6,GBP,9.63
2020,GBR,Royaume-Uni,Household_Goods,68187.0,6,GBP,5.68
2020,GBR,Royaume-Uni,Housing_Utilities,355211.0,6,GBP,29.57
2020,GBR,Royaume-Uni,Education,30004.0,6,GBP,2.5
2020,GBR,Royaume-Uni,Communication,29565.0,6,GBP,2.46
2020,GBR,Royaume-Uni,Clothing_Footwear,55425.0,6,GBP,4.61
2021,GBR,Royaume-Uni,Other_Services,159962.0,6,GBP,12.07
2021,GBR,Royaume-Uni,Health,27338.0,6,GBP,2.06
2021,GBR,Royaume-Uni,Alcohol_Tobacco,49654.0,6,GBP,3.75
2021,GBR,Royaume-Uni,Restaurants_Hotels,122168.0,6,GBP,9.21
2021,GBR,Royaume-Uni,Transport,145908.0,6,GBP,11.01
2021,GBR,Royaume-Uni,Recreation_Culture,131914.0,6,GBP,9.95
2021,GBR,Royaume-Uni,Food,117207.0,6,GBP,8.84
2021,GBR,Royaume-Uni,Household_Goods,74991.0,6,GBP,5.66
2021,GBR,Royaume-Uni,Housing_Utilities,366725.0,6,GBP,27.66
2021,GBR,Royaume-Uni,Education,32435.0,6,GBP,2.45
2021,GBR,Royaume-Uni,Clothing_Footwear,62254.0,6,GBP,4.7
2021,GBR,Royaume-Uni,Communication,28877.0,6,GBP,2.18
2022,GBR,Royaume-Uni,Other_Services,192517.0,6,GBP,12.52
2022,GBR,Royaume-Uni,Alcohol_Tobacco,47435.0,6,GBP,3.08
2022,GBR,Royaume-Uni,Health,30194.0,6,GBP,1.96
2022,GBR,Royaume-Uni,Restaurants_Hotels,163016.0,6,GBP,10.6
2022,GBR,Royaume-Uni,Transport,198924.0,6,GBP,12.93
2022,GBR,Royaume-Uni,Recreation_Culture,149789.0,6,GBP,9.74
2022,GBR,Royaume-Uni,Food,127216.0,6,GBP,8.27
2022,GBR,Royaume-Uni,Communication,30181.0,6,GBP,1.96
2022,GBR,Royaume-Uni,Clothing_Footwear,72536.0,6,GBP,4.72
2022,GBR,Royaume-Uni,Education,35473.0,6,GBP,2.31
2022,GBR,Royaume-Uni,Household_Goods,79533.0,6,GBP,5.17
2022,GBR,Royaume-Uni,Housing_Utilities,393123.0,6,GBP,25.56
1995,ROU,Roumanie,Recreation_Culture,275.9,6,RON,5.23
1995,ROU,Roumanie,Restaurants_Hotels,285.0,6,RON,5.4
1995,ROU,Roumanie,Housing_Utilities,693.7,6,RON,13.15
1995,ROU,Roumanie,Communication,72.8,6,RON,1.38
1995,ROU,Roumanie,Clothing_Footwear,189.7,6,RON,3.6
1995,ROU,Roumanie,Health,146.5,6,RON,2.78
1995,ROU,Roumanie,Household_Goods,277.6,6,RON,5.26
1995,ROU,Roumanie,Food,2344.8,6,RON,44.46
1995,ROU,Roumanie,Education,33.9,6,RON,0.64
1995,ROU,Roumanie,Alcohol_Tobacco,226.9,6,RON,4.3
1995,ROU,Roumanie,Other_Services,172.2,6,RON,3.26
1995,ROU,Roumanie,Transport,555.5,6,RON,10.53
1996,ROU,Roumanie,Recreation_Culture,423.5,6,RON,5.1
1996,ROU,Roumanie,Restaurants_Hotels,496.8,6,RON,5.99
1996,ROU,Roumanie,Housing_Utilities,1028.3,6,RON,12.39
1996,ROU,Roumanie,Communication,117.9,6,RON,1.42
1996,ROU,Roumanie,Clothing_Footwear,308.9,6,RON,3.72
1996,ROU,Roumanie,Health,200.3,6,RON,2.41
1996,ROU,Roumanie,Transport,842.6,6,RON,10.15
1996,ROU,Roumanie,Other_Services,235.8,6,RON,2.84
1996,ROU,Roumanie,Household_Goods,421.0,6,RON,5.07
1996,ROU,Roumanie,Food,3795.9,6,RON,45.75
1996,ROU,Roumanie,Alcohol_Tobacco,367.0,6,RON,4.42
1996,ROU,Roumanie,Education,59.9,6,RON,0.72
1997,ROU,Roumanie,Recreation_Culture,906.2,6,RON,4.91
1997,ROU,Roumanie,Clothing_Footwear,739.2,6,RON,4.0
1997,ROU,Roumanie,Restaurants_Hotels,1058.4,6,RON,5.73
1997,ROU,Roumanie,Housing_Utilities,3219.2,6,RON,17.43
1997,ROU,Roumanie,Communication,326.5,6,RON,1.77
1997,ROU,Roumanie,Health,399.6,6,RON,2.16
1997,ROU,Roumanie,Household_Goods,843.8,6,RON,4.57
1997,ROU,Roumanie,Food,7124.9,6,RON,38.57
1997,ROU,Roumanie,Alcohol_Tobacco,979.4,6,RON,5.3
1997,ROU,Roumanie,Education,102.8,6,RON,0.56
1997,ROU,Roumanie,Transport,2351.9,6,RON,12.73
1997,ROU,Roumanie,Other_Services,421.8,6,RON,2.28
1998,ROU,Roumanie,Recreation_Culture,1328.8,6,RON,4.68
1998,ROU,Roumanie,Restaurants_Hotels,1618.5,6,RON,5.7
1998,ROU,Roumanie,Housing_Utilities,5444.4,6,RON,19.17
1998,ROU,Roumanie,Communication,636.1,6,RON,2.24
1998,ROU,Roumanie,Clothing_Footwear,1153.2,6,RON,4.06
1998,ROU,Roumanie,Health,701.5,6,RON,2.47
1998,ROU,Roumanie,Transport,3542.4,6,RON,12.47
1998,ROU,Roumanie,Other_Services,599.3,6,RON,2.11
1998,ROU,Roumanie,Household_Goods,1336.8,6,RON,4.71
1998,ROU,Roumanie,Food,10289.2,6,RON,36.22
1998,ROU,Roumanie,Alcohol_Tobacco,1515.6,6,RON,5.34
1998,ROU,Roumanie,Education,238.4,6,RON,0.84
1999,ROU,Roumanie,Recreation_Culture,1941.7,6,RON,4.94
1999,ROU,Roumanie,Restaurants_Hotels,2041.8,6,RON,5.2
1999,ROU,Roumanie,Housing_Utilities,8442.4,6,RON,21.48
1999,ROU,Roumanie,Communication,1107.6,6,RON,2.82
1999,ROU,Roumanie,Clothing_Footwear,1562.6,6,RON,3.98
1999,ROU,Roumanie,Health,981.2,6,RON,2.5
1999,ROU,Roumanie,Household_Goods,1715.2,6,RON,4.36
1999,ROU,Roumanie,Food,13080.9,6,RON,33.29
1999,ROU,Roumanie,Alcohol_Tobacco,2322.3,6,RON,5.91
1999,ROU,Roumanie,Education,472.4,6,RON,1.2
1999,ROU,Roumanie,Transport,4711.1,6,RON,11.99
1999,ROU,Roumanie,Other_Services,915.9,6,RON,2.33
2000,ROU,Roumanie,Recreation_Culture,2773.7,6,RON,5.06
2000,ROU,Roumanie,Restaurants_Hotels,2710.1,6,RON,4.94
2000,ROU,Roumanie,Housing_Utilities,12488.8,6,RON,22.78
2000,ROU,Roumanie,Communication,1674.1,6,RON,3.05
2000,ROU,Roumanie,Clothing_Footwear,2024.6,6,RON,3.69
2000,ROU,Roumanie,Health,1321.0,6,RON,2.41
2000,ROU,Roumanie,Education,495.8,6,RON,0.9
2000,ROU,Roumanie,Transport,6357.2,6,RON,11.59
2000,ROU,Roumanie,Other_Services,1203.7,6,RON,2.2
2000,ROU,Roumanie,Household_Goods,2301.9,6,RON,4.2
2000,ROU,Roumanie,Food,18493.9,6,RON,33.73
2000,ROU,Roumanie,Alcohol_Tobacco,2984.7,6,RON,5.44
2001,ROU,Roumanie,Recreation_Culture,4074.3,6,RON,5.09
2001,ROU,Roumanie,Restaurants_Hotels,3981.1,6,RON,4.98
2001,ROU,Roumanie,Housing_Utilities,16704.4,6,RON,20.88
2001,ROU,Roumanie,Communication,2459.2,6,RON,3.07
2001,ROU,Roumanie,Clothing_Footwear,2973.7,6,RON,3.72
2001,ROU,Roumanie,Health,1940.8,6,RON,2.43
2001,ROU,Roumanie,Education,728.3,6,RON,0.91
2001,ROU,Roumanie,Transport,9338.3,6,RON,11.67
2001,ROU,Roumanie,Other_Services,1768.5,6,RON,2.21
2001,ROU,Roumanie,Household_Goods,3381.1,6,RON,4.23
2001,ROU,Roumanie,Food,28269.9,6,RON,35.34
2001,ROU,Roumanie,Alcohol_Tobacco,4384.3,6,RON,5.48
2002,ROU,Roumanie,Recreation_Culture,5148.3,6,RON,4.99
2002,ROU,Roumanie,Restaurants_Hotels,5030.7,6,RON,4.88
2002,ROU,Roumanie,Housing_Utilities,23223.1,6,RON,22.51
2002,ROU,Roumanie,Communication,3107.6,6,RON,3.01
2002,ROU,Roumanie,Clothing_Footwear,3757.9,6,RON,3.64
2002,ROU,Roumanie,Health,2452.5,6,RON,2.38
2002,ROU,Roumanie,Education,920.3,6,RON,0.89
2002,ROU,Roumanie,Transport,11799.7,6,RON,11.44
2002,ROU,Roumanie,Other_Services,2234.9,6,RON,2.17
2002,ROU,Roumanie,Household_Goods,4272.6,6,RON,4.14
2002,ROU,Roumanie,Food,35660.2,6,RON,34.57
2002,ROU,Roumanie,Alcohol_Tobacco,5540.3,6,RON,5.37
2003,ROU,Roumanie,Recreation_Culture,6603.1,6,RON,5.09
2003,ROU,Roumanie,Restaurants_Hotels,6452.4,6,RON,4.97
2003,ROU,Roumanie,Housing_Utilities,27501.0,6,RON,21.2
2003,ROU,Roumanie,Communication,3985.6,6,RON,3.07
2003,ROU,Roumanie,Clothing_Footwear,4819.2,6,RON,3.71
2003,ROU,Roumanie,Health,3145.6,6,RON,2.42
2003,ROU,Roumanie,Education,1180.4,6,RON,0.91
2003,ROU,Roumanie,Transport,15134.1,6,RON,11.66
2003,ROU,Roumanie,Other_Services,2866.4,6,RON,2.21
2003,ROU,Roumanie,Household_Goods,5479.7,6,RON,4.22
2003,ROU,Roumanie,Food,45478.5,6,RON,35.05
2003,ROU,Roumanie,Alcohol_Tobacco,7105.5,6,RON,5.48
2004,ROU,Roumanie,Recreation_Culture,7267.7,6,RON,4.29
2004,ROU,Roumanie,Restaurants_Hotels,7288.7,6,RON,4.31
2004,ROU,Roumanie,Housing_Utilities,36686.5,6,RON,21.67
2004,ROU,Roumanie,Communication,3821.2,6,RON,2.26
2004,ROU,Roumanie,Clothing_Footwear,5667.2,6,RON,3.35
2004,ROU,Roumanie,Health,6253.4,6,RON,3.69
2004,ROU,Roumanie,Education,3631.5,6,RON,2.15
2004,ROU,Roumanie,Transport,21164.5,6,RON,12.5
2004,ROU,Roumanie,Other_Services,4584.1,6,RON,2.71
2004,ROU,Roumanie,Household_Goods,8938.8,6,RON,5.28
2004,ROU,Roumanie,Food,57078.5,6,RON,33.72
2004,ROU,Roumanie,Alcohol_Tobacco,6900.0,6,RON,4.08
2005,ROU,Roumanie,Recreation_Culture,7870.6,6,RON,3.92
2005,ROU,Roumanie,Restaurants_Hotels,10509.5,6,RON,5.23
2005,ROU,Roumanie,Housing_Utilities,41901.6,6,RON,20.85
2005,ROU,Roumanie,Communication,4069.9,6,RON,2.03
2005,ROU,Roumanie,Clothing_Footwear,7000.3,6,RON,3.48
2005,ROU,Roumanie,Health,6692.3,6,RON,3.33
2005,ROU,Roumanie,Education,4167.5,6,RON,2.07
2005,ROU,Roumanie,Transport,35103.6,6,RON,17.47
2005,ROU,Roumanie,Other_Services,5107.2,6,RON,2.54
2005,ROU,Roumanie,Household_Goods,9874.6,6,RON,4.91
2005,ROU,Roumanie,Food,59862.7,6,RON,29.79
2005,ROU,Roumanie,Alcohol_Tobacco,8782.1,6,RON,4.37
2006,ROU,Roumanie,Recreation_Culture,10972.3,6,RON,4.74
2006,ROU,Roumanie,Restaurants_Hotels,12652.8,6,RON,5.46
2006,ROU,Roumanie,Housing_Utilities,46378.5,6,RON,20.02
2006,ROU,Roumanie,Communication,4566.3,6,RON,1.97
2006,ROU,Roumanie,Clothing_Footwear,8982.9,6,RON,3.88
2006,ROU,Roumanie,Health,7137.0,6,RON,3.08
2006,ROU,Roumanie,Education,4136.9,6,RON,1.79
2006,ROU,Roumanie,Transport,41708.2,6,RON,18.01
2006,ROU,Roumanie,Other_Services,6350.2,6,RON,2.74
2006,ROU,Roumanie,Food,67483.7,6,RON,29.13
2006,ROU,Roumanie,Household_Goods,12286.7,6,RON,5.3
2006,ROU,Roumanie,Alcohol_Tobacco,8970.8,6,RON,3.87
2007,ROU,Roumanie,Recreation_Culture,13539.9,6,RON,4.82
2007,ROU,Roumanie,Restaurants_Hotels,14151.6,6,RON,5.03
2007,ROU,Roumanie,Housing_Utilities,62557.7,6,RON,22.26
2007,ROU,Roumanie,Communication,5832.0,6,RON,2.07
2007,ROU,Roumanie,Clothing_Footwear,10295.6,6,RON,3.66
2007,ROU,Roumanie,Health,9676.9,6,RON,3.44
2007,ROU,Roumanie,Education,4728.8,6,RON,1.68
2007,ROU,Roumanie,Transport,44621.1,6,RON,15.87
2007,ROU,Roumanie,Other_Services,9606.0,6,RON,3.42
2007,ROU,Roumanie,Food,77593.8,6,RON,27.6
2007,ROU,Roumanie,Household_Goods,15276.2,6,RON,5.43
2007,ROU,Roumanie,Alcohol_Tobacco,13209.7,6,RON,4.7
2008,ROU,Roumanie,Recreation_Culture,17139.7,6,RON,5.08
2008,ROU,Roumanie,Restaurants_Hotels,17467.6,6,RON,5.18
2008,ROU,Roumanie,Housing_Utilities,74045.3,6,RON,21.94
2008,ROU,Roumanie,Communication,7085.9,6,RON,2.1
2008,ROU,Roumanie,Clothing_Footwear,12187.3,6,RON,3.61
2008,ROU,Roumanie,Health,12866.6,6,RON,3.81
2008,ROU,Roumanie,Education,6746.3,6,RON,2.0
2008,ROU,Roumanie,Transport,50810.8,6,RON,15.06
2008,ROU,Roumanie,Other_Services,12473.5,6,RON,3.7
2008,ROU,Roumanie,Food,93619.5,6,RON,27.75
2008,ROU,Roumanie,Household_Goods,17865.9,6,RON,5.29
2008,ROU,Roumanie,Alcohol_Tobacco,15114.2,6,RON,4.48
2009,ROU,Roumanie,Recreation_Culture,15713.4,6,RON,4.79
2009,ROU,Roumanie,Restaurants_Hotels,19436.0,6,RON,5.93
2009,ROU,Roumanie,Housing_Utilities,82547.7,6,RON,25.18
2009,ROU,Roumanie,Communication,7581.8,6,RON,2.31
2009,ROU,Roumanie,Clothing_Footwear,11465.8,6,RON,3.5
2009,ROU,Roumanie,Health,9904.9,6,RON,3.02
2009,ROU,Roumanie,Education,5242.4,6,RON,1.6
2009,ROU,Roumanie,Transport,43268.9,6,RON,13.2
2009,ROU,Roumanie,Other_Services,12259.3,6,RON,3.74
2009,ROU,Roumanie,Alcohol_Tobacco,14045.0,6,RON,4.28
2009,ROU,Roumanie,Food,89341.1,6,RON,27.25
2009,ROU,Roumanie,Household_Goods,17026.2,6,RON,5.19
2010,ROU,Roumanie,Other_Services,11441.8,6,RON,3.36
2010,ROU,Roumanie,Transport,38503.6,6,RON,11.31
2010,ROU,Roumanie,Education,6023.6,6,RON,1.77
2010,ROU,Roumanie,Alcohol_Tobacco,22607.2,6,RON,6.64
2010,ROU,Roumanie,Food,92508.5,6,RON,27.16
2010,ROU,Roumanie,Household_Goods,15107.1,6,RON,4.44
2010,ROU,Roumanie,Health,19691.9,6,RON,5.78
2010,ROU,Roumanie,Clothing_Footwear,11920.1,6,RON,3.5
2010,ROU,Roumanie,Communication,13397.2,6,RON,3.93
2010,ROU,Roumanie,Housing_Utilities,80156.6,6,RON,23.53
2010,ROU,Roumanie,Restaurants_Hotels,8874.4,6,RON,2.61
2010,ROU,Roumanie,Recreation_Culture,20353.5,6,RON,5.98
2011,ROU,Roumanie,Other_Services,15262.2,6,RON,4.13
2011,ROU,Roumanie,Transport,39396.1,6,RON,10.66
2011,ROU,Roumanie,Education,4628.4,6,RON,1.25
2011,ROU,Roumanie,Alcohol_Tobacco,19510.4,6,RON,5.28
2011,ROU,Roumanie,Food,104944.1,6,RON,28.39
2011,ROU,Roumanie,Household_Goods,17726.4,6,RON,4.8
2011,ROU,Roumanie,Health,25215.4,6,RON,6.82
2011,ROU,Roumanie,Clothing_Footwear,13518.0,6,RON,3.66
2011,ROU,Roumanie,Communication,13524.0,6,RON,3.66
2011,ROU,Roumanie,Housing_Utilities,86588.2,6,RON,23.43
2011,ROU,Roumanie,Restaurants_Hotels,7297.3,6,RON,1.97
2011,ROU,Roumanie,Recreation_Culture,22024.8,6,RON,5.96
2012,ROU,Roumanie,Other_Services,13400.2,6,RON,3.43
2012,ROU,Roumanie,Transport,44940.6,6,RON,11.49
2012,ROU,Roumanie,Education,2975.4,6,RON,0.76
2012,ROU,Roumanie,Alcohol_Tobacco,20294.6,6,RON,5.19
2012,ROU,Roumanie,Food,116685.0,6,RON,29.85
2012,ROU,Roumanie,Household_Goods,18598.6,6,RON,4.76
2012,ROU,Roumanie,Health,25534.1,6,RON,6.53
2012,ROU,Roumanie,Clothing_Footwear,15476.5,6,RON,3.96
2012,ROU,Roumanie,Communication,16096.5,6,RON,4.12
2012,ROU,Roumanie,Housing_Utilities,85516.9,6,RON,21.87
2012,ROU,Roumanie,Restaurants_Hotels,7904.3,6,RON,2.02
2012,ROU,Roumanie,Recreation_Culture,23547.0,6,RON,6.02
2013,ROU,Roumanie,Clothing_Footwear,14829.0,6,RON,3.86
2013,ROU,Roumanie,Communication,15887.4,6,RON,4.14
2013,ROU,Roumanie,Housing_Utilities,72504.1,6,RON,18.89
2013,ROU,Roumanie,Education,9244.5,6,RON,2.41
2013,ROU,Roumanie,Restaurants_Hotels,11924.4,6,RON,3.11
2013,ROU,Roumanie,Recreation_Culture,26601.9,6,RON,6.93
2013,ROU,Roumanie,Other_Services,14954.2,6,RON,3.9
2013,ROU,Roumanie,Transport,47492.1,6,RON,12.38
2013,ROU,Roumanie,Alcohol_Tobacco,21120.2,6,RON,5.5
2013,ROU,Roumanie,Food,110016.1,6,RON,28.67
2013,ROU,Roumanie,Household_Goods,19304.3,6,RON,5.03
2013,ROU,Roumanie,Health,19867.7,6,RON,5.18
2014,ROU,Roumanie,Other_Services,17832.9,6,RON,4.45
2014,ROU,Roumanie,Transport,46752.5,6,RON,11.67
2014,ROU,Roumanie,Alcohol_Tobacco,21535.8,6,RON,5.37
2014,ROU,Roumanie,Food,108698.4,6,RON,27.12
2014,ROU,Roumanie,Household_Goods,19183.2,6,RON,4.79
2014,ROU,Roumanie,Health,26933.6,6,RON,6.72
2014,ROU,Roumanie,Clothing_Footwear,15970.5,6,RON,3.99
2014,ROU,Roumanie,Communication,15201.7,6,RON,3.79
2014,ROU,Roumanie,Housing_Utilities,79979.4,6,RON,19.96
2014,ROU,Roumanie,Education,9894.5,6,RON,2.47
2014,ROU,Roumanie,Restaurants_Hotels,12295.2,6,RON,3.07
2014,ROU,Roumanie,Recreation_Culture,26461.3,6,RON,6.6
2015,ROU,Roumanie,Other_Services,16146.9,6,RON,3.79
2015,ROU,Roumanie,Transport,52878.7,6,RON,12.41
2015,ROU,Roumanie,Alcohol_Tobacco,23308.5,6,RON,5.47
2015,ROU,Roumanie,Food,111425.8,6,RON,26.14
2015,ROU,Roumanie,Household_Goods,24336.0,6,RON,5.71
2015,ROU,Roumanie,Health,28371.0,6,RON,6.66
2015,ROU,Roumanie,Clothing_Footwear,17542.1,6,RON,4.12
2015,ROU,Roumanie,Communication,16915.8,6,RON,3.97
2015,ROU,Roumanie,Housing_Utilities,86305.1,6,RON,20.25
2015,ROU,Roumanie,Education,8470.4,6,RON,1.99
2015,ROU,Roumanie,Restaurants_Hotels,13278.7,6,RON,3.12
2015,ROU,Roumanie,Recreation_Culture,27276.3,6,RON,6.4
2016,ROU,Roumanie,Recreation_Culture,31432.1,6,RON,6.89
2016,ROU,Roumanie,Restaurants_Hotels,14692.0,6,RON,3.22
2016,ROU,Roumanie,Housing_Utilities,88042.8,6,RON,19.3
2016,ROU,Roumanie,Education,8372.6,6,RON,1.84
2016,ROU,Roumanie,Communication,19327.6,6,RON,4.24
2016,ROU,Roumanie,Clothing_Footwear,20500.8,6,RON,4.49
2016,ROU,Roumanie,Health,29103.3,6,RON,6.38
2016,ROU,Roumanie,Alcohol_Tobacco,28022.6,6,RON,6.14
2016,ROU,Roumanie,Food,117114.1,6,RON,25.67
2016,ROU,Roumanie,Household_Goods,27210.6,6,RON,5.97
2016,ROU,Roumanie,Transport,53300.5,6,RON,11.68
2016,ROU,Roumanie,Other_Services,19058.6,6,RON,4.18
2017,ROU,Roumanie,Recreation_Culture,38222.3,6,RON,7.34
2017,ROU,Roumanie,Restaurants_Hotels,15572.5,6,RON,2.99
2017,ROU,Roumanie,Communication,19256.7,6,RON,3.7
2017,ROU,Roumanie,Housing_Utilities,108131.3,6,RON,20.75
2017,ROU,Roumanie,Education,6219.4,6,RON,1.19
2017,ROU,Roumanie,Clothing_Footwear,26521.0,6,RON,5.09
2017,ROU,Roumanie,Health,30706.9,6,RON,5.89
2017,ROU,Roumanie,Alcohol_Tobacco,27048.9,6,RON,5.19
2017,ROU,Roumanie,Food,129919.6,6,RON,24.94
2017,ROU,Roumanie,Household_Goods,27995.8,6,RON,5.37
2017,ROU,Roumanie,Transport,67126.4,6,RON,12.88
2017,ROU,Roumanie,Other_Services,24308.9,6,RON,4.67
2018,ROU,Roumanie,Recreation_Culture,39830.0,6,RON,6.75
2018,ROU,Roumanie,Restaurants_Hotels,24171.2,6,RON,4.1
2018,ROU,Roumanie,Communication,21394.6,6,RON,3.63
2018,ROU,Roumanie,Housing_Utilities,106932.4,6,RON,18.13
2018,ROU,Roumanie,Education,6329.2,6,RON,1.07
2018,ROU,Roumanie,Clothing_Footwear,40206.8,6,RON,6.82
2018,ROU,Roumanie,Health,29934.1,6,RON,5.07
2018,ROU,Roumanie,Alcohol_Tobacco,29141.0,6,RON,4.94
2018,ROU,Roumanie,Household_Goods,39294.8,6,RON,6.66
2018,ROU,Roumanie,Food,152795.2,6,RON,25.9
2018,ROU,Roumanie,Transport,76135.6,6,RON,12.91
2018,ROU,Roumanie,Other_Services,24170.7,6,RON,4.1
2019,ROU,Roumanie,Recreation_Culture,43327.2,6,RON,6.78
2019,ROU,Roumanie,Restaurants_Hotels,27623.5,6,RON,4.32
2019,ROU,Roumanie,Communication,21683.5,6,RON,3.39
2019,ROU,Roumanie,Housing_Utilities,118271.0,6,RON,18.51
2019,ROU,Roumanie,Education,6815.9,6,RON,1.07
2019,ROU,Roumanie,Clothing_Footwear,43257.3,6,RON,6.77
2019,ROU,Roumanie,Health,33465.6,6,RON,5.24
2019,ROU,Roumanie,Alcohol_Tobacco,33958.8,6,RON,5.32
2019,ROU,Roumanie,Household_Goods,46120.2,6,RON,7.22
2019,ROU,Roumanie,Food,161755.1,6,RON,25.32
2019,ROU,Roumanie,Transport,78488.1,6,RON,12.28
2019,ROU,Roumanie,Other_Services,26706.6,6,RON,4.18
2020,ROU,Roumanie,Recreation_Culture,38261.9,6,RON,6.02
2020,ROU,Roumanie,Restaurants_Hotels,22753.3,6,RON,3.58
2020,ROU,Roumanie,Communication,21342.5,6,RON,3.36
2020,ROU,Roumanie,Housing_Utilities,117023.8,6,RON,18.41
2020,ROU,Roumanie,Education,7870.9,6,RON,1.24
2020,ROU,Roumanie,Clothing_Footwear,39991.7,6,RON,6.29
2020,ROU,Roumanie,Health,43947.3,6,RON,6.92
2020,ROU,Roumanie,Transport,70464.1,6,RON,11.09
2020,ROU,Roumanie,Alcohol_Tobacco,41550.4,6,RON,6.54
2020,ROU,Roumanie,Household_Goods,47533.3,6,RON,7.48
2020,ROU,Roumanie,Food,158784.7,6,RON,24.99
2020,ROU,Roumanie,Other_Services,26773.7,6,RON,4.21
1995,POL,Pologne,Education,1810.2,6,PLN,0.87
1995,POL,Pologne,Restaurants_Hotels,6653.9,6,PLN,3.21
1995,POL,Pologne,Recreation_Culture,12909.5,6,PLN,6.22
1995,POL,Pologne,Communication,4395.0,6,PLN,2.12
1995,POL,Pologne,Clothing_Footwear,13789.9,6,PLN,6.64
1995,POL,Pologne,Transport,20499.9,6,PLN,9.88
1995,POL,Pologne,Other_Services,14761.2,6,PLN,7.11
1995,POL,Pologne,Food,63468.7,6,PLN,30.58
1995,POL,Pologne,Household_Goods,9156.1,6,PLN,4.41
1995,POL,Pologne,Health,5476.9,6,PLN,2.64
1995,POL,Pologne,Housing_Utilities,35184.5,6,PLN,16.95
1995,POL,Pologne,Alcohol_Tobacco,19437.4,6,PLN,9.37
1996,POL,Pologne,Transport,29724.7,6,PLN,11.07
1996,POL,Pologne,Other_Services,17443.7,6,PLN,6.5
1996,POL,Pologne,Communication,5716.0,6,PLN,2.13
1996,POL,Pologne,Clothing_Footwear,17406.3,6,PLN,6.49
1996,POL,Pologne,Education,2310.3,6,PLN,0.86
1996,POL,Pologne,Restaurants_Hotels,8272.4,6,PLN,3.08
1996,POL,Pologne,Recreation_Culture,18203.1,6,PLN,6.78
1996,POL,Pologne,Household_Goods,12340.0,6,PLN,4.6
1996,POL,Pologne,Food,78776.5,6,PLN,29.35
1996,POL,Pologne,Health,7446.0,6,PLN,2.77
1996,POL,Pologne,Housing_Utilities,45363.6,6,PLN,16.9
1996,POL,Pologne,Alcohol_Tobacco,25396.5,6,PLN,9.46
1997,POL,Pologne,Transport,36043.2,6,PLN,10.97
1997,POL,Pologne,Other_Services,25545.7,6,PLN,7.77
1997,POL,Pologne,Education,2974.1,6,PLN,0.9
1997,POL,Pologne,Restaurants_Hotels,9581.5,6,PLN,2.92
1997,POL,Pologne,Recreation_Culture,21779.6,6,PLN,6.63
1997,POL,Pologne,Communication,5440.5,6,PLN,1.66
1997,POL,Pologne,Clothing_Footwear,20776.6,6,PLN,6.32
1997,POL,Pologne,Household_Goods,15483.3,6,PLN,4.71
1997,POL,Pologne,Food,90613.3,6,PLN,27.57
1997,POL,Pologne,Health,9843.3,6,PLN,3.0
1997,POL,Pologne,Housing_Utilities,60813.9,6,PLN,18.5
1997,POL,Pologne,Alcohol_Tobacco,29747.7,6,PLN,9.05
1998,POL,Pologne,Transport,43863.1,6,PLN,11.56
1998,POL,Pologne,Other_Services,30973.7,6,PLN,8.16
1998,POL,Pologne,Communication,7764.5,6,PLN,2.05
1998,POL,Pologne,Clothing_Footwear,22400.6,6,PLN,5.9
1998,POL,Pologne,Education,3996.7,6,PLN,1.05
1998,POL,Pologne,Restaurants_Hotels,11311.2,6,PLN,2.98
1998,POL,Pologne,Recreation_Culture,26209.3,6,PLN,6.91
1998,POL,Pologne,Household_Goods,17815.3,6,PLN,4.7
1998,POL,Pologne,Food,97443.6,6,PLN,25.69
1998,POL,Pologne,Health,12348.1,6,PLN,3.25
1998,POL,Pologne,Housing_Utilities,71648.8,6,PLN,18.89
1998,POL,Pologne,Alcohol_Tobacco,33583.8,6,PLN,8.85
1999,POL,Pologne,Transport,52092.8,6,PLN,12.25
1999,POL,Pologne,Other_Services,37486.2,6,PLN,8.82
1999,POL,Pologne,Education,5143.3,6,PLN,1.21
1999,POL,Pologne,Restaurants_Hotels,11869.2,6,PLN,2.79
1999,POL,Pologne,Recreation_Culture,28552.1,6,PLN,6.72
1999,POL,Pologne,Clothing_Footwear,24073.8,6,PLN,5.66
1999,POL,Pologne,Communication,11122.3,6,PLN,2.62
1999,POL,Pologne,Household_Goods,19511.9,6,PLN,4.59
1999,POL,Pologne,Food,101203.5,6,PLN,23.8
1999,POL,Pologne,Health,14533.1,6,PLN,3.42
1999,POL,Pologne,Housing_Utilities,83561.1,6,PLN,19.65
1999,POL,Pologne,Alcohol_Tobacco,36048.6,6,PLN,8.48
2000,POL,Pologne,Transport,59780.3,6,PLN,12.47
2000,POL,Pologne,Health,16955.6,6,PLN,3.54
2000,POL,Pologne,Communication,12890.2,6,PLN,2.69
2000,POL,Pologne,Clothing_Footwear,25335.2,6,PLN,5.29
2000,POL,Pologne,Education,6008.6,6,PLN,1.25
2000,POL,Pologne,Restaurants_Hotels,13956.3,6,PLN,2.91
